Publication Year,Author,Title,Url,Abstract,Keywords,Downloads
2016,Michael Stead,A Toaster For Life: Using Design Fiction To Facilitate Discussion On The Creation Of A Sustainable Internet of Things,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1459&context=drs-conference-papers,"This paper presents a design fiction created by the author – the Toaster For Life. The design is an initial prototype that seeks to embody Sterling’s concept of spimes which when viewed simply, are a class of near future, sustainable, manufactured objects designed to make the implicit impacts of a technological product’s entire lifestyle more explicit to its potential users. This paper argues that when properly understood, spimes act as a rhetorical device that can be used as a lens through which designers can speculate and reflect upon sustainable technological product futures whilst also critiquing the unsustainable production and consumption practices that define our current lifestyles. To make this case, the paper contextualises the Toaster For Life in relation to the spimes concept, the unsustainability of Internet of Things products and sustainable design praxis; and reflects upon the design fiction methodology used to highlight the potential benefits of such an approach.","spimes, sustainable product design, internet of things, design fiction",506
2016,Shruti Grover; Simon Johnson; Ross Atkin; Chris Mcginley,A user centred approach to developing an actionable visualisation for ‘balance health’,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1393&context=drs-conference-papers,"More than a third of people over the age of 65 fall every year in the UK (Department of Health, 2009). General gait problems and weakness are amongst the most common specific precipitating causes for falls. (Rubenstein, 2006). Qualitative research conducted by the investigators (Jan - May 2014) indicates that people do not consider balance health to be an actionable component of their overall health. This is because they do not have the vocabularies or tools to objectively define it on an everyday basis. We designed an application which can be used to quantify postural sway in the home setting, and conducted a drawing study to explore visual perceptions of balance. The emerging forms were used as inspiration to develop three categories, which communicate four core attributes in different ways. The aim is to distill an elegant information strategy, which can lead to balance health being considered as actionable rather than unalterable.",human centred design; preventative healthcare ; provocation; visual literacy,82
2016,Rebeca Torres Castanedo; Paul Micklethwaite,Activating the core economy by design,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1383&context=drs-conference-papers,"The traditional provision of public services needs to be transformed, and this transformation includes ceasing to consider users as passive recipients of services. Instead, the process of service development should be opened up to more participatory methods, whereby users and providers, working together, transform the way in which the welfare state is conceived and services designed and delivered. In achieving conditions of wellbeing, societies face very complex problems, particularly such groups as the elderly, who depend most heavily on the social care services. The paper describes the research developed, as part of the major project of MA Sustainable Design in Kingston University, London, whereby, through the core economy of all the human resources and social networks that support social life, new possibilities for services may emerge, capable of addressing the ageing and wellbeing agenda. The paper also reflects upon dialogic conversation, and social interaction, as the ideal means of engagement when working with social agendas.","reflection, design knowledge, design experience, repertory grids",75
2016,Jason O. Germany,Ad Hoc Pairings: Semantic Relationships and Mobile Devices,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1487&context=drs-conference-papers,"As the digital world continues to become more mobile and wireless, a new challenge has arisen in this always connected landscape. That challenge has been created by the very thing that has helped to enable this nomadic experience – the loss of wires has resulted in a loss of what was once visually mapped connections between two or more digital objects which helped to semantically defined the relationship between ad hoc devices as well as user and devices. Current applications require the use of screen-based (explicit) interfaces to manage these connections but this research explores opportunities to leverage more implicit and tangible methods to creating these connections. This research and resulting user study (N=12) explored the use of gestures between primitive forms as a means of encoding paired relationships. The analysis of the resulting 108 patterns generated helped to isolate pairing attributes and an encoding protocol that could inform current and future tangible connections between digital devices.","industrial design; interaction design; mobile computing, ad hoc",79
2016,Laura Forlano,"Aesthetics, Cosmopolitics and Design Futures in Computational Fashion",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1418&context=drs-conference-papers,"This paper engages the productive encounters between science and technology studies (STS) and design – and, in particular, aesthetics, comopolitics and design futures -- through an account of participation in a computational fashion project. Computational fashion is an important and rich site of research for a number of pressing STS concerns related to hybridity, materiality, knowledge-building and publics because of the ways in which issues of labor and gender are situated. Through collaboration and participation in the process of conceptualizing and using digital tools to design a 3D printed garment, it is possible to work out relationships between the digital and the material that are difficult to describe in STS theory. As such, the process of making as well as the final 3D printed garment and its exhibition become sites where the social is configured and reconfigured.",hybrid; digital; fashion; publics; aesthetics,304
2016,Kyungeun Sung; Tim Cooper; Sarah Kettley,An alternative approach to influencing behaviour: Adapting Darnton's Nine Principles framework for scaling up individual upcycling,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1427&context=drs-conference-papers,"Behaviour change or influencing behaviour has recently been recognised as a new role of design by design academics and practitioners. Some approaches have been explored in past research, yet most focused on behaviour intervention generation as a form of product design or communication design. In the meantime, increasing interest in design as a way of thinking and as an effective tool for policy and service innovation in the public sector calls for wide-ranging approaches for design and policy interventions. This paper therefore suggests an alternative approach as a response to such calls. Darnton’s Nine Principles framework is critically reviewed as an overarching framework, and adapting this framework, the early stages of behaviour intervention are proposed. The application of the alternative approach to influencing behaviour is demonstrated by giving an example of scaling up individual upcycling. The paper concludes by discussing the value and usefulness of the suggested approach.",Darnton’s Nine Principles framework; design for behaviour change; upcycling; sustainable design,117
2016,Tiina Kymäläinen,An approach to future-oriented technology design - with a reflection on the role of the artefact,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1277&context=drs-conference-papers,"This paper describes future-oriented design as a manner to carry out design research in the emerging technology context, i.e. it describes design activities within a research context. For the purpose the paper introduces a method called science fiction prototyping, which has arisen from the emerging technology research with a well-founded aim to encourage future-oriented thinking. This paper briefly introduces the method; primarily so as to clarify why the future-oriented design by science fiction has been found useful. The focus of the paper is nevertheless on the reflection of how the science fiction prototypes may have most value for the design field. The paper argues that this is achieved primarily by considering the prototypes as design outcomes of validated design-oriented research work i.e. by introducing the science fiction prototypes as research-oriented design artefacts.",design research; emerging technology research; human-computer interaction (HCI); science fiction prototyping (SFP),131
2016,Ksenija Kuzmina; Chris Parker; Gyuchan Thomas Jun; Martin Maguire; Val Mitchell; Mariale Moreno; Samantha Porter,An exploration of Service Design Jam and its ability to foster Social Enterprise,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1462&context=drs-conference-papers,"Social enterprises (SE) are valued as innovative solutions to complex problems but require conditions to nurture and support them. Most support systems rely on individuals who already have an SE idea, and there is very little research on understanding what conditions can support to cultivate the willingness and motivation to engage individuals in this activity. An exploratory study was led to understand whether a particular event, Service Design Jam, can provide such conditions. The paper introduces the study of the Lufbra Jam, organised at Loughborough University, from which two social enterprises, Crop Club in 2013, and FrenPals in 2014 emerged. The research findings suggest that Lufbra Jam enabled individuals to identify socially and environmentally focused issues and formulate service solutions that they deemed to be desirable and feasible. It also provided an insight that winning and an enterprising workshop were important SDJ elements that helped teams to recognise their service ideas not only as feasible solutions but as SE opportunity for the team to take forward.","service design, social enterprise, social innovation, social value",140
2016,Tasman Munro,Appreciative Co-design: From Problem Solving to Strength-Based Re-authoring in Social Design,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1362&context=drs-conference-papers,"This paper outlines an approach to Social Design that departs the practice of design as ‘problem solving’ and advocates for Appreciative Co-design, an approach that seeks to nurture strengths and co-construct empowering stories that give life to living systems. As Social Designers we’re working with increasingly vulnerable people in immensely difficult circumstances, and sometimes their lives become constructed around a ‘problem story’. These participants can be difficult to engage in the co- design process, they can be resistant to change or find it difficult to envision positive future alternatives. And as Social Designers it’s now our role to shift their perspective. This involves facilitating a process of social transformation within the design process itself, which is a new task for our practice. For guidance this paper explores Psychotherapy and Organisational Development which are other transformative practices that offer valuable strategies on shifting problem oriented mindsets and motivating people to construct new empowering narratives.",social design; strength-based; narrative; re-authoring,356
2016,Pratik Vyas; Rober Young; Petia Sice; Nicholas Spencer,Assessment of the Co-creative Design Process,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1395&context=drs-conference-papers,"Co-creation in Design is a multi-disciplinary process where co-designers are not only trained professionals from different disciplines, but also members from the community with whom the co-design project is focused. Handling such multi-disciplinary, multi-personality and multi-cultural situations requires personal and professional development through reflective practice to understand one’s own experience. This technique has been traditionally called ‘the act of becoming aware’ (Schön, 1983).  Experts in psychology, systems thinking, western and eastern medicine and design education were invited to share knowledge during workshops and a consequent review of inter-disciplinary literature resulted in a list of ‘inner values’, where the anticipation was that, when these inner values exist in a co-design team, they can lead to harmonious working and co-owned decisions during the co-design process (Vyas et.al., 2012) The inner values were then clearly defined using the inter- disciplinary literature and literature from positive psychology was used to convert the conceptual inner values into a practical research framework. This paper describes the application of the framework for research to generate empirical evidence that justifies the role and utility of the ‘inner values’ in the co-design process.","Co-design, Qualitative research, Inner values, Professional development",143
2016,Adam de Eyto; Carmel Maher; Mark Hadfield; Maggie Hutchings,Beautiful Nerds: Growing a rigorous design research dialogue in the Irish context,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1360&context=drs-conference-papers,"Ireland is a country with a small and emergent design research community. Relative to other countries, the practice of design itself in Ireland is a recent development with the first formal design courses materialising in the mid-1970s. Without historical legacy and sustained coordinated support from design specific state development agencies, the progress of this nascent Irish design sector has been fragmented and unfocused. Irish Design 2015 (ID2015) a yearlong government backed initiative sought to address this lack of coherence in tandem with increasing the visibility and profile of Irish design. This article reflects on the historical context Irish design research and practice sits within and explores the early success of the ITERATIONS Design Research and Practice review as one of a series of initiatives launched as part of ID2015. It makes the case for robust dialogue and advocacy in addressing the needs of an emergent community of practice.","Irish design, design research, design practice, ITERATIONS Design Research and Practice Review",94
2016,Lennart Kaland; Christine de Lille,Becoming a More User-Centred Organization: A Design Tool to Support Transformation,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1406&context=drs-conference-papers,"This paper describes how organizations can be supported with design tools through their transformation towards becoming more user-centred. Existing business model tools are starting points and extended through a design perspective, which allows additional flexibility and user-focus within an ongoing continuous change process. In this sense, the tools act as boundary objects facilitating stakeholder collaboration by creating a common understanding, a shared vision and values translated into actionable insights. The designed toolkit was developed using three design iterations and identifies three key levels of activities needed: on the organizational, customer and empathy level. Each level has its own perspective, involvement and actions. Findings indicate that the designed tool may indeed assist organisations in describing, discovering and developing improved customer relationships with cards and turn them into actions in a organizational context. The card-based approach with keywords and images offers an open-structured way in the modelling process to design tangible user-centred solutions. The paper reflects upon design-decisions in exploring this developed toolkit and suggests further research on usage areas, trials with companies and toolkit usability.",user-centred; organisational change; transformation; toolkit; co-creation.,164
2016,Vasilije Kokotovich; Kees Dorst,Blending Hard and Soft Design via Thematic Analysi,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1368&context=drs-conference-papers,"As the world becomes increasingly complex, from both a technological perspective and a sociocultural perspective, we need to adapt our problem solving and design capacity to match these changes. This paper will compare aspects of TRIZ and the emergent Frame Creation methodology as examples of design-based problem solving methodologies for resolving technical and sociocultural problems. We argue that while on the surface TRIZ and Frame Creation merely appear to diverge, a close analysis reveals noteworthy similarities, such as the drawing upon core attributes of the problem situation and building up a solution frame from first principles. We then introduce the latent thematic analysis methodology as a common ground that can lead to a possible blending of the two.",technological change; frame creation; TRIZ; Latent Thematic Analysis,162
2016,Marianne McAra,Bonding through Designing; how a participatory approach to videography can catalyse an emotive and reflective dialogue with young people,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1340&context=drs-conference-papers,"Young people at risk of failing through the educational-net post compulsory schooling, or who have done so already, are too often subsumed under negative- based rhetoric such as disengaged, disaffected, and NEET (Not in Education, Employment or Training). This rhetoric suggests that young people are responsible for their, supposedly, demobilised capacity and fails to acknowledge the fundamental adversities highly disadvantaged young people can face, further camouflaging the most vulnerable. In this paper I reflect on my experience of collaborating with a group of young people, identified by their schoolteachers as vulnerable and at risk of nonparticipation. I reflect on my incremental approach to building and sustaining research bonds, and the catalysing role creativity played. By transporting the technique of Direct Animation into a participatory design context, the participants produced metaphorical videography exploring their ambitions, motivations and anticipations for the future; a conduit through which they explored, translated, and narrated their experiences.",youth; vulnerable; participatory; bond,116
2016,Sune Gudiksen; Anders Christensen; Pernille Henriksen,Bridging service design with integrated co-design decision maker interventions,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1472&context=drs-conference-papers,"In this paper we are exploring the relation between participation and fiction with the aim of investigating how fiction can be a resource for participatory design and can shed more light on the participatory value of fiction. We describe how fiction has been taken up and conceptualized in contemporary design research and argue that different strategies for applying fiction may be seen as a resource for evoking various forms of participation. Furthermore this paper present three case examples of participatory prototyping, that makes use of play or games as a way to engage participants with a particular use of make-believe. We discuss these cases with the purpose of identifying how participatory design can benefit from a more articulate notion of fiction.",community-engaged design research; post-occupancy evaluation; campus design; design pedagogy,94
2016,Valerie Van der Linden; Hua Dong; Ann Heylighen,Capturing architects’ designerly ways of knowing about users: Exploring an ethnographic research approach,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1440&context=drs-conference-papers,"Transferring knowledge about diverse users’ experiences from research into architectural design practice is not straightforward. Effective knowledge transfer requires taking into account architects’ design practice. This paper explores a research approach to gain insight into architects’ designerly ways of knowing about users. It discusses why an ethnographic research approach offers a means to study a culture of practice such as architectural design practice. A fieldwork account from a pilot study in an architecture firm provides insight into the experiential issues architects deal with. It illustrates how fieldwork techniques can be applied to map the socio-material aspects (e.g., different stakeholders and design materials) that mediate knowledge about users. Exploiting these aspects of architectural design practice is expected to open new ways of thinking about informing architects about users’ experiences. For instance, there lies an opportunity in engaging architects’ creative representational skills, which challenges architects’ and researchers’ roles in knowledge transfer.",architectural design; ethnography; knowledge; research methodology,602
2016,Arthi Kanchana Manohar; Madeline Smith; Mirian Calvo,Capturing the “How”: Showing the value of codesign through creative evaluation,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1468&context=drs-conference-papers,"Evaluation is undertaken for various reasons from helping to ensure that objectives are met to identifying success. This paper examines the significance of creative evaluation in a co-design approach. We have identified a major gap in appropriately embedding evaluation into engagement and consultation processes. The study explores the use of evaluation to evidence the value of co-design and consultation. As a part of this we have established a broad framework to gather information and data to build a portfolio of evidence to evidence the difference we are making.  From the initial studies we have identified findings that are significant and shared across our partners within their evaluation practice. Throughout the project, our evaluation is embedded in our process. We have proposed an evaluation process, and an evaluation framework which will be used at various stages of the project to capture evidence.  At each stage we capture the impact in a meaningful format so it is visible to communities and the researchers, in turn making evaluation a collaborative process. For this purpose, we developed a creative evaluation approach which is innovative, engaging but also designed in an unobtrusive manner.",design for sustainability; design for wellbeing; case study; crossover,171
2016,Birgit S. Bauer,Card Games Creation as a Learning Method,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1410&context=drs-conference-papers,"This paper explains on the base of a case study how Communication Design students explore, classify and discuss theoretical knowledge by using design methods. We question how the setting and methodology and subject of the class influences motivation and learning outcomes. Based on the assumption that design degree students are mainly motivated when using visual and tactile skills, a course concept that uses design as a framework to learn information-seeking techniques was implemented to learn teach how to classify, organise and discuss information in a meaningful way. The specific procedure, the outcome and evaluation of the course demonstrate that the students’ motivation is positively influenced by this approach for a number of reasons, e.g. the autonomy of students solving a task, the attribution of time and the form of feedback and last but not least the competition for best design. The paper discusses the educational strategy and correlates the aspects of the case with measures of Keller’s Model of Motivational Instruction (2000).","design education, design methodology, education",216
2016,Min Hi Chun,Challenges in co - designing a building,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1365&context=drs-conference-papers,"This paper explores the challenges faced in implementing Co-Design approaches to building design. Co-design approaches have been increasingly applied in building design over the last decade. They call on building designers to engage users more actively by asking them to express their experience and knowledge directly throughout the design process. However there are some concerns as it radically changes how we design, what we design, and who designs. The paper explores these by reviewing the literature around the development of the architecture profession and comparing participatory approaches to others and concludes that there are a number of challenges in co-designing a building, including changes in the role of actors in the design process and issues around managing conflicts between the interests of different users in a multi-user building project. The questions that are raised here will be explored further through a case study of user- engagement in a hospital design project.",architecture profession; co-design; design process; building design,168
2016,Douglas Tomkin,Closing the circle,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1372&context=drs-conference-papers,"his paper describes a personal journey beginning at the Department of Design Research (DDR), Royal College of Art in 1967 under the leadership of Bruce Archer and culminating in the newly formed Design Innovation Research Centre (DIRC) at the University of Technology Sydney under the guidance of Kees Dorst in 2015. The paper compares the processes and outcomes of the two centres in shaping design research with a particular focus on design in the public sector. The paper concludes with some reflections on the influence the different approaches have had on the way designers design.","history: public sector; theory, design thinking",104
2016,Rowan Page; Mark Richardson,"Co-creating narrative: an approach to the design of interactive medical devices, informed by phenomenology",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1298&context=drs-conference-papers,"This paper attempts to articulate a philosophical underpinning, an attitude, with which to approach the design of interactive medical devices. This exploration is undertaken through drawing upon and connecting ideas from relevant discourses within the; medical, human computer interaction (HCI), and design fields. Through exploring the common discourse of phenomenological research in these three fields, this paper seeks to provide an introduction to a transdisciplinary foundation relevant to researchers working within the intersection of these fields. In my own design practice, this is explored through the co-creation of an intersubjective feedback cycle between designer and design recipient through a combination of co-design sessions and speculative design probes. Stopping short of suggesting a framework, this paper proposes that adopting a phenomenological attitude to research might benefit design researchers working in the medical field, providing a transdisciplinarycommon ground for working within, and communicating across; design, HCI, and medicine.",phenomenology; medical device design; co-design; interaction,121
2016,Anna Piper,"Code, Decode, Recode: Constructing, deconstructing and reconstructing knowledge through making",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1437&context=drs-conference-papers,"In craft practice, embodied knowledge is constructed (‘coded’) through the hands-on experience of making and application of technical rules, subsequently deconstructed (‘decoded’) through reflection and analysis, before being rebuilt (‘recoded’) to further develop practice and outcomes. In this paper practice-led PhD research into the development composite woven garments is used to demonstrate the vital role that process and object analysis play in the advancement of creative practice and a successful transition from hand to digital production. Drawing parallels between hand weaving and computer use, it explores how the ‘digital thinking’ inherent in weaving can facilitate a productive relationship with digital weaving technologies. Presented as a ‘visual essay’ this paper aims to bridge the gap between implicit and explicit knowledge, using a predominantly visual method to maximise the reach of the research, communicating implicit and explicit knowledge with equal clarity and offering an alternative approach to the dissemination of practice-led research.",embodied knowledge; composite garments; hand weaving; digital production,307
2016,Judith Marlen Dobler,Collaborative Imaging. The communicative practice of hand sketching in experimental physics,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1342&context=drs-conference-papers,"This paper presents on-going ethnographic fieldwork in design research conducted in an x-ray laboratory. The study investigates physicists’ hand sketching as a collaborative imaging practice and depicts collaborative drawing as a distinct form of knowledge in between the spaces of notation and verbal articulation. Physicists’ collaborative sketching is captured through methods taken from design research and STS, including participant observation, videography and drawings by the design researcher. In order to analyse the functions of the collaborative sketching, three key aspects of the research are discussed in this paper. First, the spaces and materiality of the laboratory are observed. Second, the hybrid practices combine old and new technologies and (non)-human agencies. And third, knowledge is transferred through sketches as “enabling objects” of communication. Finally, it is argued that the observed collaboration resembles a complex communication system that can be explained through a visual typology.","collaboration, digital imaging practices, hand sketching, ethnography",129
2016,Fabio Franz; Bianca Elzenbaumer,Commons & community economies: entry points to design for eco-social justice?,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1280&context=drs-conference-papers,"Many designers today (including ourselves) are experimenting with how their practice can engage in meaningful ways with the complexity of pressing social and environmental issues. Being very much concerned with the politics and power relations that run through such issues, in this paper we will explore what points of orientation the framework of the ‘commons’ and that of ‘community economies’ – seen from an autonomist and feminist Marxist perspective – can offer when working on socially and politically engaged projects. We mobilise these two frameworks as possible entry points through which eco-socially just modes of reproducing livelihoods can be fostered. Moreover, we will consider how they can encourage designers to more directly activate their skills to support human activities that move our societies towards eco-social justice.","eco-social justice, commons, community economies, vectors",235
2016,Iestyn Jowers; Mark GAved; Gary Elliott-Cirigottis; Delphine Dallison; Alan Rochead; Mark Craig,Communication is not collaboration: observations from a case study in collaborative learning,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1475&context=drs-conference-papers,"This paper presents a case study that focusses on developing communication and collaboration skills of undergraduate design students studying at a distance, and vocational learners based in a community maker-space. Participants were drawn from these formal and informal educational settings and engaged in a project framed in the context of distributed manufacturing, with designers working at a distance from the makers, whilst communicating using asynchronous online tools. Early analysis of the collected data has identified a diversity of working practice across the participants, and highlighted a disjunction between communication and collaboration. Encouraging learners to communicate is not the same as encouraging collaboration. Instead effective collaboration depends on sharing expertise through dialogue.",Participation; Architecture; Human-Computer-Interaction,88
