Publication Year,Author,Title,Url,Abstract,Keywords,Downloads
2020,Michael Arnold Mages; Janice Lin; Anni Xu,Attuning Contraception Choice and Patient Values,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1094&context=drs-conference-papers,"In designed medical decision aids, supporting contraception decision-making is typically approached as supporting choice-making via the examination of features and benefits of the various contraceptive methods. In this paper, we examine the relevant goals of the immediate actors: personal goals of the patient and physician as well as the goals of the public health system. We argue that rather than supporting a single choice, that designing for contraception decision-making is best re-framed as supporting iterative attunement between the patient’s values, body and a contraceptive regimen.","contraception, decision aid, mobile technology",286
2020,Tatiana Antunes Tavares; Marcos Mortensen Steagall,Auckland Plan 2050: Rethinking the Future of Design Education in Aotearoa New Zealand,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1162&context=drs-conference-papers,"This paper describes a Social Design student’s project conducted during 12 weeks in a Communication Design degree in Aotearoa New Zealand. The project employed a studio-driven educational structure that integrates social, technical and cognitive dimensions of knowledge construction. In this sense, the aim of this paper is to present our experience in order to shed light about Social Design as a context for studio activities in Design teaching. The brief employed a pragmatic framework to problem-solving to develop design outcomes capable of impacting local and global society. As a result, there was increased student engagement within the paper, a fact associated with the process of designing under real-world settings, that produced strategic platforms for collaboration and cultural diversity. It also a design teaching and learning process that are informal, generative and supportive.","Auckland Plan 2050, Design Education, Social Design, Design-Based Research",376
2020,Linus Tan,Behaviours in design collaborations: Insights from a team learning perspective,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1200&context=drs-conference-papers,"This paper proposes that designers can improve their collaboration effectiveness by foster team learning behaviours. Most of the design collaboration literature is on how to effectively transmit information between members. Team learning literature, however, covers how to effectively transmit, understand, refine and retransmit information between members. Despite the extant literature on design collaboration, there has been little to no research that examines the model and effects of team learning behaviours on delivering collaborative designs. This paper provides a literature overview of design collaboration, which has predominantly studied design activities through a social lens. It then provides the growing body of team learning literature from organisational science, which focuses on the learning processes of teams collaborating on a project. The paper then synthesises both strands of research, before proposing that team learning behaviours are more explicit in indicating effective design collaborations than our existing research on communicating practices.","Design collaboration, Team learning, Collaborative behaviours",697
2020,Rumen Rachev; Yvonne Chan; Talia Pua,Building a Sense of Identity Belonging and Culture Through Place-Making and Creative Co-Design: Practices within New Zealand’s Educational Context,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1175&context=drs-conference-papers,"The key role and the importance of arts and culture in shaping today’s creative economy and bringing vibrant range of creative and cultural activities to the public has been steadily growing in the past few years. This paper investigates the question of how design research contributes to belonging and wellbeing, specifically in the context of Aotearoa, New Zealand. Through a proposed three-folded structure: a) Toi Whītiki in Action, b) Aotearoa – New Zealand and Education Context, and c) Student Case Studies, this paper delves deeper into student creative projects and city co-design practices to enhance a city’s status of wellbeing and engagement with diverse culture.",Aotearoa; Arts and Culture; Design Research; Collaborative Practices; Placemaking; Wellbeing,592
2020,Tania Ananta Hidayat; Keiko Okawa,Catcall: Card Game to Trigger Conversations about Sexism and Gender Stereotypes,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1193&context=drs-conference-papers,"Sexism has been ingrained as a part of daily life through culture and social values. Often people don’t realize that their words or actions are actually fortifying sexism and gender stereotype. On top of that, this issue is not a common conversation topic, even sensitive, especially in Asian countries like Japan. To tackle those issues, a card game about sexism and gender stereotype was proposed. Taking the name ”Catcall”, which is a form of street harassment, players are encouraged to reflect on their experiences, past actions, and words, by facing themselves with sexist situations that occur in daily life and call out those behaviors through funny, educational, or sarcastic answer cards. Evaluation result shows player’s changes of mindset and increased awareness towards sexism in both workshop and casual environments. Furthermore, discussions about sexism were also generated during and after playing the game.","card game, conversation starter, gender stereotype, sexism","1425"
2020,Emmanuel Tsekleves; Andy Darby; Collins Ahorlu; Roger Pickup; Dziedzom de Souza; Daniel Boakye,Challenges and Opportunities in Conducting and Applying Design Research beyond Global North to the Global South,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1109&context=drs-conference-papers,"With an increase in international projects, comes increased opportunities for design researchers to contribute to research that tackles Sustainable Development Goals in the Global South. Nevertheless, the role of design within this context is disparate and detached, with very limited design literature on the subject. As such, this paper has identified the key challenges and barriers that design researchers face in conducting and applying design research in a Global South Context. Based on a workshop with design research experts doing research in Global South, the literature and lessons learnt from running a design-led project in Ghana, we are presenting and discussing 45 challenges grouped under 13 themes. We envisage that these will form the first step towards developing strategies for mitigating these challenges and help current and future design researchers to engage further in international research in the Global South.","Global South, Design Research, Sustainable Development Goals, Global Health",719
2020,Gemma Coupe; Roger Whitham; Leon Cruickshank; David Perez; Ben Pearson,"Co-designing tools to empower further, independent co-design: collaborating with diverse individuals with lived experience of food poverty",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1156&context=drs-conference-papers,"Food poverty is an acute, growing and highly impactful social, political and practical challenge for the UK in 2019. This paper describes collaborative design undertaken by researchers from the Leapfrog project and practitioners from Food Power, a national network tackling food poverty. In this paper we describe 3 elements of a substantial co-design research project. We describe how co-designers from very difference constituencies (in age and location) developed tools and resources that helped the voice of people in food poverty be more clearly heard. The aim of this project is for the clear articulation of the impacts of food poverty to effect policy and policy maker. Helping in the long term to remove the need for food banks and other tactical responses to systemic food poverty challenges. The case studies presented have wider implications for the creation of tools and resources to help co-design, mass creativity and engagement at scale.","Co-design, tools, engagement at scale, food poverty",680
2020,Shruthi Sai Chivukula; Colin M. Gray,Co-Evolving Towards Evil Design Outcomes: Mapping Problem and Solution Process Moves,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1091&context=drs-conference-papers,"Creative outcomes require designers to continuously frame the problem space and generate solutions, resulting in the co-evolution of problem and solution. Little work has addressed the value dimensions of design activity with regard to this co-evolutionary process and the role of the designer in acting upon specific and value-laden framings and/or solutions. In this paper, we identify how triads of student designers from user experience (UX) and industrial engineering (IE) disciplines frame the problem space and generate solutions, foregrounding the ethical character of their judgments in response to an ethically-nuanced design task. Using sequence analysis to analyze the lab protocol data, we describe the frequency and interconnectedness of process moves that lead the design team towards unethical outcomes. Based on our findings, we call for additional attention to ethical dimensions of problem-solution co-evolution, and identify key interaction patterns among designers that lead towards unethical outcomes.",co-evolution; ethics; problem framing; sequence analysis; decision-making,624
2020,Pedro Reynolds-Cuéllar; Rubez Chong Lu Ming,Coffee Farms as Design Labs: Manifesting Equity x Design Principles in Practice,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1227&context=drs-conference-papers,"New forms of co-design, as a mechanism for collaboration with historically marginalized communities, continue to emerge. From short academic experiences to Corporate Social Responsibility (CSR) initiatives, these programs attempt to highlight the value and importance of co-design in reducing equity gaps, producing relevant outcomes, and broadening participation across stakeholders. In doing so, these initiatives run at risk of reproducing a variety of challenges related to power, ethics, and gender among others, therefore requiring continuous examination and experimentation to address such issues. In this paper, we analyze the implementation of an interdisciplinary course in design carried out at two coffee farms in rural Colombia. Using the EquityXDesign framework, we critically analyze how the course approaches these known challenges in community-based design, and discuss modifications to the framework towards more inclusive and equity-driven design.",co-design; equity; coffee,522
2020,Sebastian Stadler; Henriette Cornet; Fritz Frenkler,"Collecting People’s Preferences in Immersive Virtual Reality: A Case Study on Public Spaces in Singapore, Germany, and France",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1191&context=drs-conference-papers,"In the design of urban public spaces, the inclusion of diverse voices enhances the development of products and services by synchronising designer expertise with people’s preferences. Multiple participatory methods exist, each with their respective benefits and drawbacks in terms of the quality of results, time and cost needed for preparing and conducting studies, and knowledge required for participation. Providing more concrete representations of abstract or intangible design concepts would be beneficial for laypeople unfamiliar with design or the case study. We propose a Virtual Reality (VR) platform to discover subjective preferences on public waiting rooms through immersive design experiences. The VR platform was tested with 463 participants with variety in age and cultural background. Following a qualitative data analysis, we discuss the suitability of our VR platform for fostering inclusive participation and how it impacts the role of the designer, as well as propose design guidelines for future VR studies.","Virtual Reality, Participatory Design Method, User Preferences, Design Guidelines",519
2020,Catherine Normoyle; Rebecca Tegtmeyer,Critical and Collaborative Making with augmented technical tools,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1223&context=drs-conference-papers,"Our research practices a critical approach to collaborative design making and speculates how present technologies shift future possibilities where interactions and exchanges are limited to those mediated by technological devices. Through a series of investigations, a collaborative, critical making process is prioritized over the final artifacts. The investigations consider and address the social and technological implications of how remote collaborative-making, mediated by augmented technical tools, might (1) foster new ways of thinking and making through play and experimentation (2) affect social interactions and empower people to become producers (3) affect relationships between collaborators and the technologies in use through transparent processes. This paper shares the outcomes of our investigations, based on participant data collected through qualitative and quantitative measures.","Collaboration, Critical Making, Socio-Technical Systems, Drawing Robots",203
2020,Jan Auernhammer; Max Lenzen; Larry Leifer,Dancing with Creativity: Changes in Conception in Design Thinking within Product Innovation Projects,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1176&context=drs-conference-papers,"The research presented in this article investigates and discusses the changes in conception throughout twenty-three product innovation projects. Changes in conception in the thinking of the designer that leads to novel design concepts have been investigated mainly in situ through methods such as protocol analysis. However, scholars emphasized that changes in conception happen over longer periods. For this reason, the research examined the changes in conception throughout a nine-month product innovation project. The changes in conception were investigated by identifying the main word-groups used to describe the design concept at different project stages and examining when the word-groups changed over the project period. Design teams produced the reports at specific stages in the project. This consistency allowed comparing twenty-three projects over three consecutive years. The analysis revealed specific conditions that facilitate novel conceptual changes necessary to create an innovative product design concept.",Reframing; Design Thinking; Engineering Design; Prototyping,382
2020,Youetta Kunneman; Mauricy Alves da Motta Filho,Data Science for Service Design: An exploration of methods,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1201&context=drs-conference-papers,"This research identifies the opportunities for data science to support the service design processes through explorative development of a guide to data science methods for service designers. Designers and their teams search for data science techniques from their perspective as designers, while current literature is fragmented and technical. The present research explores methods that can help designers get started with data science. It evaluates if the techniques meet the designer's needs and fit the design process with user-centred activities; as a result, the methods contribute to the diversity of the designers' methods toolkit. These methods increase the validity of user research, make hidden information accessible with specialised user research tools and help designers in their creative process through relevant resources, inspiration and/or an alternative perspective. Together these results encourage organisations to mature data science resources for design projects so that their services benefit from more informed designers.",Service Design; Data Science; Process mining; Mixed Methods,570
2020,David Mesa; Christine Thong; Charles Ranscombe; Blair Kuys,Design and Science: A workshop-based approach for identifying commercial opportunities in universities,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1126&context=drs-conference-papers,"Universities are expected to play an important role as drivers of innovation and economic growth. Despite efforts to match these expectations, the commercialisation of scientific research remains poor. Issues in the commercialisation of research that have been identified in previous literature include scientists’ lack of business skills, poor understanding of industry needs and lack of funding for development. However, there is a lack of studies proposing practical tools to bridge the gap between research and the market. Studies analysing the activities of certain technology companies propose using workshops to assist technology innovation. However, the method for using these workshops in universities remains unexplored. This paper aims to explain why the workshops should include designers assisting scientists if used in the academic context. It takes recommendations from literature and uses interviews with multiple scientists developing technologies to inform the design of the multidisciplinary workshop structure.","Multidisciplinary collaborations, Design and Science, Technology Development, Research Commercialisation",449
2020,Guy Keulemans; Josh Harle; Kyoko Hashimoto; Liam Mugavin,Design considerations for the transformative reuse of a Japanese temple,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1127&context=drs-conference-papers,"This paper concerns the transformative reuse of materials from a derelict Japanese Buddhist temple in a transcultural context. The process of 3D scanning and photogrammetry modelling for a virtual experience of the building and its furnishings is described in reference to the development of a later study: the proposal to test the reuse of materials by international team of designers working remotely with digital models. The capacity for designers using digital data and metadata to inform transformative reuse applied locally in Japan, via either handcraft or robotic fabrication, is discussed as a challenge for virtual embodiment and craft knowledge. The steps required to progress the research are discussed. Framed by theories of cosmopolitan-localism, the ongoing project proposes new methods for design-led transformative reuse that address the globalised problem of waste flows and test the use of emerging technologies to innovate cultures of repair, reuse and circular economy.","reuse, repair, waste, virtual reality",459
2020,Luke Feast,Design Education for the Knowledge Society: An Action Research Study of Implementing a Liberal Arts Approach to Industrial Design Education,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1133&context=drs-conference-papers,"Educationists have argued that professional design education has come to function as an alternative form of general liberal arts education. However, professional design education has not fully embraced the liberal arts model of education for democratic citizenship. More often design education teaches skills for maximizing economic growth. I investigated the implications of the liberal arts approach to design education by conducting action research in an industrial design program at a public university. The insights reveal that shifting from skills-based vocational training to knowledge-based liberal education is not only a matter of implementing different pedagogical methods, there may also be changes in teacher identity. I conclude that the abilities crucial for the liberal arts model of education for democracy align with the aspects of design education for post-industrial economies and the knowledge society.",liberal arts; design education; teacher identity; peer learning,324
2020,Lorna Macdonald; Ben Matthews; Stephen Viller,Design Guidance for Location-based Play: a review of research frameworks,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1123&context=drs-conference-papers,"How to best make use of design research contributions in a domain to distil the guidance they offer for design students? We outline a typology of design guidance for location-based interactive experiences, compiled from a review of existing design tools, research frameworks, and empirical studies that cited an intention to support the understanding and design of location-based play. Motivated by our reflections on teaching courses that focus on non-traditional, novel interaction methods, we sought to extract value from design tools knowing how useful they can be to students working in unfamiliar genres. Design tools fell across two broad intents: facilitating generation and supporting understanding. Guidance within these is further characterised as establishing benchmarks, generating and developing ideas, alternative considerations, design documentation, structural elements and qualities of experience. Less visible was guidance for the process of design, for translating design into development, and for how designers might respond to the advice.","design guidance, location-based, playful interactive experience, design tools",361
2020,Tarja Pääkkönen; Melanie Sarantou; Satu Miettinen,Design Languages in the Design Space: Silicon Valley,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1110&context=drs-conference-papers,"This interdisciplinary article explores the nature of language in design managers´ strategic contexts. Taken-for-granted assumptions behind language influence the way cues are selected and elaborated on through actors´ frames to ultimately become meanings. Language suggests and passes on cues and frames through which strategizing evolves. The design space is depicted as an entanglement of in-betweens where actors are immersed in language and materiality in their ongoing sensemaking. The hermeneutic analysis revealed that design languages partly extend managerial concepts, thus broadening horizons. Designers´ sensemaking in this longitudinal research showed traits of normalising and denormalising language use balancing between frame adoption and frame extension. Normalising language risks reproducing historical assumptions easily omitting ethics or harmful consequences. Designers´ denormalising language with material–linguistic strengths could trigger critical reflection on strategic assumptions. In addition, a design contribution is made to strategy and sensemaking studies.","design space, critical theory, strategy, sensemaking language",365
2020,Farnaz Nickpour; Lynda Brook; Ming Lim; Scott Gaule,Design Meets Death: Emergent Issues in a Research Study on Reimagining ‘Legacy’ in the Context of Paediatric Palliative Care,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1196&context=drs-conference-papers,"‘Legacy’ is a death-centred adult-oriented concept, conventionally defined and narrowly imagined. Legacy making activities in palliative care are proven to enhance sense-making and offer therapeutic benefits. However, research around legacy and legacy making is limited in definition, outcome, and ambition. This paper reports on an exploratory, interdisciplinary, design-led study aiming to reimagine ‘legacy’, in the sensitive and heavily under-studied context of paediatric palliative care. An inclusive design approach is adopted and children and young people are focused upon as the ‘lead design partners’ with potentially distinct and largely overlooked voices and viewpoints in palliative care. Both chronological and thematic perspectives are used to outline and discuss the issues and barriers emerged throughout the study. Three overarching themes i.e. Conceptual; Ethical; and Operational are identified as key challenges. Critical reflections are summarised under three insights on Legacy, Difficult conversations, and Life design. Future opportunities for research are outlined under four recommendations.",inclusive design; palliative care; legacy; paediatric,346
2020,Diana Pamela Villa Alvarez; Valentina Auricchio; Marzia Mortati,Design prototyping for policymaking,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1168&context=drs-conference-papers,"Design has an increasing role in the development of public services and policies. The implementation of policies is now considered a matter of design, especially in the field of public services. Moreover, design has been slowly entering the process of policymaking. Meanwhile, policy scientists’ promoters of Policy Design have started to analyse design discipline’s approaches on the design of policies. Among design activities, prototyping has been recognised as a valuable instrument for policy, also aligned with the new experimental approach in the public sector. However, it is still unclear how prototyping could intersect formal administrative and bureaucratic structures, including their traditional processes for policy analysis and experimentation. This research identifies frameworks for prototyping drawing on relevant authors in design-related disciplines in Europe. Then it characterises these diverse perspectives and suggests the benefits of design prototyping for policy analysis, to communicate, explore, evaluate and refine policy options before decision making.","design prototyping, policymaking, policy design, policy implementation","2274"
