Publication Year,Author,Title,Url,Abstract,Keywords,Downloads
2008,Frances Joseph,Design Research and Domain Representation,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2073&context=drs-conference-papers,"While diverse theories about the nature of design research have been proposed, they are rarely considered in relation to one another across the broader disciplinary field. Discussions of design research paradigms have tended to use overarching binary models for understanding differing knowledge frameworks. This paper focuses on an analysis of theories of design research and the use of Web 3 and open content systems to explore the potential of building more relational modes of conceptual representation. The nature of this project is synthetic, building upon the work of other design theorists and researchers. A number of theoretical frameworks will be discussed and examples of the analysis and modelling of key concepts and information relationships, using concept mapping software, collaborative ontology building systems and semantic wiki technologies will be presented. The potential of building information structures from content relationships that are identified by domain specialists rather than the imposition of formal, top-down, information hierarchies developed by information scientists, will be considered. In particular the opportunity for users to engage with resources through their own knowledge frameworks, rather than through logically rigorous but largely incomprehensible ontological systems, will be explored in relation to building resources for emerging design researchers. The motivation behind this endeavour is not to create a totalising meta-theory or impose order on the â€˜ill structured' and â€˜undisciplined', domain of design. Nor is it to use machine intelligence to â€˜solve design problems'. It seeks to create dynamic systems that might help researchers explore design research theories and their various relationships with one another. It is hoped such tools could help novice researchers to better locate their own projects, find reference material, identify knowledge gaps and make new linkages between bodies of knowledge by enabling forms of data-poesis - the freeing of data for different trajectories.",Design research; Design theory; Methodology; Knowledge systems; Semantic web technologies,96
2008,Kwangmyung Oh; Myungsuk Kim,Design Research on Robotic Products for School Environments,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2136&context=drs-conference-papers,"Advancements in robotic research have led to the design of a number of robotic products that can interact with people. In this research, a school environment was selected for a practical test of robotic products. For this, the robot 'Tiro' was built, with the aim of supporting the learning activities of children. The possibility of applying robotic products was then tested through example lessons using Tiro. To do this, the robot design process and user-centred HRI evaluation framework were studied, and observations of robotic products were made via a field study on the basis of these understandings. Three different field studies were conducted, and interactions between children and robotic products were investigated. As a result, it was possible to understand how emotional interaction and verbal interaction affect the development of social relationships. Early results regarding this and coding schemes for video protocol analysis were gained. In this preliminary study, the findings are summarized and several design implications from insight grouping are suggested. These will help robot designers grasp how various factors of robotic products may be adopted in the everyday lives of people.","Robotic Products Design, HRI Evaluation, User-Centered HRI.",60
2008,Erik Stolterman; Jamie McAtee; David Royer; Selvan Thandapani,Designerly Tools,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2090&context=drs-conference-papers,"An assumption behind this paper is that research aimed at improving interaction design practice is not as successful as it could be. We will argue that one reason for this is that the understanding of what constitutes designerly tools is not enough recognized among those who propose new tools for interaction design. We define designerly tools as methods, tools, techniques, and approaches that support design activity in way that is appreciated by practicing interaction designers. Based on a two empirical studies, we have developed a framework and a way of studying designers and their tools. We discuss some insights about what characterizes designerly tools and what kind of implications these insights might have for the further development of tools aimed at supporting design practice.","Design, Tools, Interaction Design, Activities, Support For Design",114
2008,Wolfgang Jonas; Nicola Morelli; Juliane Munch,Designing a product service system in a social framework: methodological and ethical considerations,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2125&context=drs-conference-papers,"Macroscopic social and economic changes in the last few years are forcing business companies and public institutions to redefine their approach to social intervention, focusing on local and highly individualised solutions. This change is also calling for a new design approach. The challenge for designers is not only to be able to provide local and highly individualised solutions, but also to propose strategies to transfer and reproduce the solutions, or part of them, into different local contexts, thus creating economy of scope. This would be possible by using forms of codification and modularisation of the most relevant components in local solutions. The code refers to the organisational knowledge included in local components and the way each component interacts with the others. Like software systems, local product-service systems can be built upon a source code. This paper will illustrate how this process was developed in a concrete case. Through this case the authors analyse the possibility to build something similar to a source code for initiatives based on social interaction and investigate the process of construction of such a code Furthermore, the author discuss differences and analogies between design intervention in a social context and in the normal business context. The question of codification suggests a methodological approach for supporting transferability both in the problem space (dealing with complexity) and in the solution space (dealing with contingency). The analysis of differences and similarities between business- and socially-oriented processes suggests a new role for designers and new opportunities for innovation.","Product Service Systems, Methodology, Design and Morality, Codification, Transferability",120
2008,Viveka Turnbull Hocking,Designing a Travel Guide to the Un-Natural World: Exploring a Design-led Methodology,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2078&context=drs-conference-papers,"The analogy of designer as tourist in the un-natural world is used as an aid for thinking my way into the nature of design research. An exploration of how the design researcher, like a tourist, travels widely through the un-natural world of thought, theory and concept. If we are to design a travel guide for the un-natural world then what would this guide book look like, why do we need it and how could it work? The paper will propose that a â€˜travel guide to the un-natural world' in the form of a design-led methodology is needed for research into sustainable development and is useful not only for the design discipline but for the research community at large. These premises have been derived from the aptitude of the design process and the creative methods it employs to deal with the complex messiness of issues such as sustainability. Such a design-led methodology would be useful for the wider research community due to the integrative abilities of the design process and the trans-disciplinary scope of the tour through the un-natural world. Design-led methodology will be explored using examples from field work in Tumut (rural New South Wales, Australia)","Design Research, Design-Led Methods, Metadesign, Sustainability",65
2008,Friedrich Glock,Designing as Interpretation,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2114&context=drs-conference-papers,"The paper suggests an interpretative approach to the empirical study of design processes. Design processes are conceived as social processes of interpretation and construction of meaning, and potentially of context generation. In contrast to models which conceive designing as a goal-directed process, an interpretative approach suggests a methodological reorientation. It assumes that design goals are more or less incomplete and vague at the beginning of a design process and are interpreted in contexts and in part are created by designers in the design process on the basis of their experience, embodied skills, and practices. The interpretative paradigm in design research seeks to observe, investigate, and describe practices that designers use in the process. Rather than attempting to determine and prescribe how practitioners ought to do their work, the research question is on how work is actually done - how interpretation is achieved by designers in particular design processes. An extract is analysed in some detail in the paper. These data are taken from the transcript of a case study of a design process in practice. Sociological and socio-linguistic (â€˜sensitizing') concepts such as frames and contexts are adopted to describe and analyze some practices observed in the episodes. The paper focuses on an aspect of designing â€“ various forms of involvement and stances designers' take on in the meaning making process of interpretative design work. Interpretative analysis takes into account designers' alignments which constitute 'participation frameworks' and ground designers' multimodal practices in different media (language, drawing, gesture). Goffman's (1981) concept of 'footing' is used to reveal more subtle shifts in stances that designers take in designing. Investigation of referential practices designers use in some utterances in the observed design conversation suggests that designers step into, displace, and position themselves in transformed, 'keyed' situations to experience the solicitations of design situations more directly and to take the role of others as well as the role of objects. These practices appear to be part of designers' ability to construct meaning by establishing perspectives and getting 'maximal grip' on design situations so as to exert their skills. Analysis of types of stances designers take in an observed design process, some of which addressed in the paper, may provide a way to describe an aspect of designers' artistry and to characterize the particularities of unique design processes. The suggested approach is intended to contribute to a better theoretical understanding of designing and to the methodology of design research as an â€˜epistemology of practice'. Interpretative analysis also aims to provide description of designers' practices which may, as its practical benefits, contribute to â€˜the reflective turn' in design research.",Design Research Methodology; Design Practices; Framing; Case Study,71
2008,Sunghyun Kang,Designing for Design Activity,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2072&context=drs-conference-papers,"The area of graphic design has expanded since digital media was introduced, and it requires new creative thinking skills in the design process. This paper proposes a design process for a graphic design graduate class using activity theory as a theoretical background. This design process consists of three phases to solve the design problems within diverse design projects. Each phase was examined in terms of how the elements of activity theory could apply to the design process. As a research method, EngestrÃ¶m's activity system model was adapted and explored in the design processes. A case study is presented to see how the proposed design process applied to a design project.","Graphic Design Project, Design Process, Activity Theory, Prototyping",147
2008,Andy Dearden; Ann Light,Designing for e-Social Action An Application Taxonomy,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2093&context=drs-conference-papers,"In this paper, we present a taxonomy for understanding designs and designing of Information & Communication Technologies (ICT) in the field of â€˜Social Action'. We use the term â€˜Social Action' to refer to activities of individuals and organisations in civil society, which are oriented towards social (rather than primarily economic) goals. We then apply the term e-Social Action to refer to the application of ICT in these activities. This definition incorporates a wide range of initiatives, varying from: trade-unions logging safety inspections on ships, Age Concern York organising volunteers to place on-line supermarket orders on behalf of housebound elderly people; the International Red Cross using logistics software to deliver emergency aid; and Martus.org providing technology to enable victims of human-rights abuse to report their experience whilst protecting their anonymity and thus avoiding reprisals. To study designing in this broad space, it is necessary to understand key dimensions of the settings where designing takes place. The aim of this paper is to examine how information and communication technologies in social action can be understood, classified and distinguished, to allow for more refined explorations of designing in this space.","e-SocialAction, Taxonomy, design and society",101
2008,Lorraine Bergeret; Jean-Francois Bassereau; Améziane Aoussat,Designing identity of a new material: a new product design approach,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2109&context=drs-conference-papers,"The present research is a design practice-based research based on the industrial development of a new concrete. The research focuses on the development of the specific identity of a new material. The research is aimed at demonstrating that product design can be used as a new strategy to create the material identity and thus to differentiate from existing materials. In order to design material specific identity in new products, we need to understand the perception process of shaped materials. Therefore we conducted exploratory study of materials recognition in products. We identified two types of products: the 'messenger' products are specific shapes characteristic from the material; the 'wrong messenger' products are imitations of other well known materials. The results of questionnaire about material recognition show that it's more or less easy to identify material according to each product (whether it's familiar or new shapes; whether it's imitation or specific shapes and whether it's well known or new material). We conclude on two types of shapes: on the one hand some familiar and typical shapes make easier and more certain the material recognition; on the other hand some new shapes make people more uncertain of what it is made of but more amazed. Designing amazing new shapes can be used as a new differentiation strategy to create the specific sensory identity of each new material. It means that the product can be a really useful support to fully communicate about a new material, beyond the traditional material samples.",New Material; Sensory Identity; Product Design,75
2008,Wendy March; Bas Raijmakers,Designing in the Street: Innovation In-Situ,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2062&context=drs-conference-papers,"This paper suggests that taking the design process into the field and constantly engaging with the site to observe, intervene, brainstorm, prototype and create fosters unique forms of inspiration and innovation. How does a consideration of participation of both the designer and the user in the space change the design process? With participation comes understanding of the situation and by elaborating on possible futures with users, designers can find lucid innovations. We describe a project conducted by students from the Interaction Design course at the Royal College of Art in London which used a variety of approaches to speculate on the social and technological future of a London street. We discuss and compare the role of different techniques which enable designers to find inspiration for innovative technology in the field, or in this case the street.","Design, Prototyping, Ethno-Fiction",193
2008,Vicky Lofthouse,Designing Refillable Packaging: A Qualitative Approach,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2150&context=drs-conference-papers,"In recognition of the fact that current packaging design fails to address the resource reductions needed to support the sustainability agenda (INCPEN, 2001; Environmental Services Association, 2004), a 2 year collaborative research project between Loughborough University and The Boots Company, funded by DEFRA, was set up to investigate the feasibility of developing refillable packaging systems which appeal to the consumer whilst reducing the overall sustainability impact. The overall aim of the project â€“ â€˜Refillable Packaging Systems', reported on in this paper was to develop a refillable packaging system for a â€˜body wash' product and to investigate its feasibility with respect to consumer acceptance (female customers, aged 21-40) and sustainability improvements. In order to achieve the project aim a broad range of qualitative methods were used. This paper details the methods used to collate background understanding, develop design concepts and test the viability of the design solutions. It reflects on why they were used, how effective they were and on the benefits of combining these different methods at different stages. The paper concludes that combining together an array of design related qualitative methods, of the nature described, can produce rich and valuable outcomes. The project demonstrates that this approach can lead to the development of a more detailed understanding of the topic under investigation and open up discussion by creating demonstrator products which can be handled, critiqued and examined.",Packaging; Design Methods; Questionnaire; Visual Templates; Prototyping; Consumer Workshops,233
2008,Kristina Niedderer; Yassaman Imani,Developing a Framework for Managing Tacit Knowledge in Research using Knowledge Management Models,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2106&context=drs-conference-papers,"This research investigates whether and how selected models from Knowledge Management (KM) can be used to devise a framework for building coherent and rigorous methodologies for research in the creative and practice-led disciplines (CPD). This research has arisen from methodological problems of research in art and design in the UK concerning how, and the extent to which, non-propositional and tacit kinds of knowledge (e.g. experiential, procedural) can be included and communicated within research. The proposed research builds on previous studies by the authors into the role and relationship of different kinds of knowledge in research (Niedderer, 2007a, 2007b), and into how knowledge management (KM) and creative disciplines provide complementary insights on how knowledge can be managed and transferred (Imani, 2007). The research investigates whether and how the SECI model (Nonaka & Takeuchi, 1995; Nonaka, 2000) can be used to develop a framework for managing different kinds of knowledge in research. Our research goes beyond existing approaches by offering a generic and flexible framework which researchers can use to better understand and build their own research methodologies and to integrate individual methods with regard to managing different kinds of knowledge..",,288
2008,James Moultrie; Finbarr Livesey; Cecilia Malvido; Johann Riedel; Ahmad Beltagui; Kul Pawar; Bill Nixon; Jillian Macbryde; Veronica Martinez; Peter Demian; Steve Evans,Developing a National Design Scoreboard,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2145&context=drs-conference-papers,"Recognising the growing importance of design, this paper reports on the development of an approach to measuring design at a national level. A series of measures is proposed, that are based around a simplified model of design as a system at a national level. This model was developed though insights from literature and a workshop with government, industry and design sector representatives. Detailed data on design in the UK is presented to highlight the difficulties in collecting reliable and robust data. Evidence is compared with four countries (Spain, Canada, Korea and Sweden). This comparison highlights the inherent difficulties in comparing performance and a revised set of measures is proposed. Finally, an approach to capturing design spend at a firm level is proposed, based on insights from literature and case studies.","National Design System, Design Performance",137
2008,Sally McLaughlin,Dialogical encounter argument as a source of rigour in the practice based PhD,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2116&context=drs-conference-papers,"This paper distinguishes between three views of argument: 'argument as structure,' 'argument as confrontation' and 'argument as dialogical encounter.' Empirical studies of the criteria that examiners bring to the assessment of PhDs are cited. The studies provide evidence that qualities that align one or other of the three modes of argument figure significantly in the criteria that examiners bring to the assessment process. Embedded in the studies are respondents' comments that suggest that the range of conceptions of argument held by PhD examiners is broad. Explicit use of the term 'argument' is often made in reference to a minimal concept of argument Â¬â€“ 'argument as structure.' However, the reported comments indicate a significant bias towards qualities associated with concepts of argument that lie somewhere along the spectrum between 'argument as confrontation' and 'argument as dialogical encounter' as a marker of quality in PhD research. Drawing on the work of Hans Georg Gadamer the paper will explore the possibilities opened up by adopting the view of 'argument as dialogical encounter' in the context of the PhD. In particular I consider the issue of how PhD projects be structured so as to support the construction of arguments appropriate to practice based research in design?",Argument; Gadamer; Hermeneutics; Rigour; Practice Based Research; Phd Examination,78
2008,Thomas Markussen,Disciplining the body? Reflections on the cross disciplinary import of 'embodied meaning' into interaction design,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2121&context=drs-conference-papers,"The aim of this paper is above all critically to examine and clarify some of the negative implications that the idea of â€˜embodied meaning' has for the emergent field of interaction design research. Originally, the term â€˜embodied meaning' has been brought into HCI research from phenomenology and cognitive semantics in order to better understand how user's experience of new technological systems relies to an increasing extent on full-body interaction. Embodied approaches to technology design could thus be found in Winograd & Flores (1986), Dourish (2001), Lund (2003), Klemmer, Hartman & Takayama (2006), Hornecker & Buur (2006), Hurtienne & Israel (2007) among others. However, fertile as this cross-disciplinary import may be, design research can generally be criticised for being â€˜undisciplined', because of its tendency merely to take over reductionist ideas of embodied meaning from those neighbouring disciplines without questioning the inherent limitations it thereby subscribe to. In this paper I focus on this reductionism and what it means for interaction design research. I start out by introducing the field of interaction design and two central research questions that it raises. This will serve as a prerequisite for understanding the overall intention of bringing the notion of â€˜embodied meaning' from cognitive semantics into design research. Narrowing my account down to the concepts of â€˜image schemas' and their â€˜metaphorical extension', I then explain in more detail what is reductionistic about the notion of embodied meaning. Having done so, I shed light on the consequences this reductionism might have for design research by examining a recently developed framework for intuitive user interaction along with two case examples. In so doing I sketch an alternative view of embodied meaning for interaction design research.","Interaction Design, Embodied Meaning, Tangible User Interaction, Design Theory, Cognitive Semiotics",95
2008,Stacie Rohrbach,Educational Assessment in Emerging Areas of Design: Toward the Development of a Systematic Framework Based on a Study of Rubrics,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2087&context=drs-conference-papers,"This paper presents a formative study that investigates the perceived effectiveness of rubrics as assessment tools by communication and industrial design educators and first year design students in the context of a design studio. The project is motivated by the increasing challenge of assessing subjective and intangible attributes that are associated with the teaching of emerging areas in design, and society's growing need for measurable results. The goal of this project is to shed light on the perceived successes and failures of a specific assessment tool, known as a rubric, and use this information to improve students' and educators' understanding, value, and use of assessment tools. Based on the characteristics of the emerging design landscape, this paper argues the importance of assessments and the need for their improvement. It explains the construction of three assessment forms that are based on successful models used in other disciplines. This paper describes how the forms were used throughout the semester to provide an overview of course objectives and assess individual projects. It explains the contents of a questionnaire and describes how it was used at the end of the semester to evaluate students' perceptions of the assessments forms. Feedback gained from the instructors indicated that rubrics were not more efficient than other forms of assessment but did aid the assessment of intangibles and did not reduce students' creativity. The results of the questionnaire showed that students perceived the attributes of rubrics more positively than other forms of assessment but still favoured handwritten comments. These findings informed the proposal of a set of considerations that should be taken into account when creating assessment forms for use in classrooms that focus on emerging areas of design. They describe the importance of personal comments, clear terminology, a planned introduction of the tool, and an open-mind.",Rubrics; Assessment; Evaluation; Pedagogy; Education; Learning; Feedback,134
2008,Joslin McKinney; Mick Wallis; Sita Popat; John Bryden; David Hogg,Embodied conversations: Performance and the design of a robotic dancing partner,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2080&context=drs-conference-papers,"This paper reports insights gained from an exploration of performance-based techniques to improve the design of relationships between people and responsive machines. It draws on the Emergent Objects project and specifically addresses notions of embodiment as employed in the field of performance as a means to prototype and develop a robotic agent, SpiderCrab, designed to promote expressive interaction of device and human dancer, in order to achieve â€˜performative merging'. The significance of the work is to bring further knowledge of embodiment to bear on the development of human-technological interaction in general. In doing so, it draws on discursive and interpretive methods of research widely used in the field of performance but not yet obviously aligned with some orthodox paradigms and practices within design research. It also posits the design outcome as an â€˜objectile' in the sense that a continuous and potentially divergent iteration of prototypes is envisaged, rather than a singular final product. The focus on performative merging draws in notions of complexity and user experience.",Embodiment; Performance; Tacit Knowledge; Practice-As-Research; Habitus.,123
2008,Stuart G. English,Enhancing the Reflective Capabilities of Professional Design Practitioners,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2071&context=drs-conference-papers,"According to Schon (1987), professional education should be centred on enhancing the practitioner's ability to reflect before taking action. This is important to the designer for two reasons. The first of these concerns real world professional situations, which are rarely clear and lack â€˜right answers', the successful professional requires the ability to learn by doing in order to handle complex and unpredictable problems with confidence. The second concerns the nature of the designer's relationship with design problems themselves. The designer's exploration of his/her own awareness develops in parallel with problem definition. Dorst and Cross (2001) describe this as a co-evolution of problem and solution and English (2006) argues that we cannot frame the problem without including in that design space the person who designs. Thus the process of engaging with a design problem involves a journey of self-exploration for the designer who needs to be appropriately equipped for unknown terrain. A distance learning Masters programme was validated in 1999, supporting professional designers to develop as reflective practitioners. The course has run successfully for eight years with students based in Brazil, Canada, UK and Ireland, Holland, Greece, Arab Emirates, Malaysia, Thailand, Hong Kong and China. The author draws on the experience of delivering this programme to describe two approaches that have evolved in parallel to nurture the development of the reflective practitioner. The first of these encourages students to develop an action research process by applying reflective practice models as organising tools and recording templates. The second clarifies direction and focuses action to address fully and precisely the individual student's aims, insights and motivation. Both these approaches encourage a synergy between practice and theory and involve visual modelling and collaborative reflection through communities of practice. The application of these approaches is shown to generate fundamental insights that positively influence the future actions of students in professional practice. The paper concludes that the consciousness of the expert designer is a critical element of design space and summarises how the disciplined process and clear focus of the approaches discussed contribute to the development of personal confidence and awareness.",creativity; reflective practice; design process ; design processes,276
2008,Kerstin Sailer; Andrew Budgen; Nathan Lonsdale; Alasdair Turner; Alan Penn,Evidence-Based Design: Theoretical and Practical Reflections of an Emerging Approach in Office Architecture,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2091&context=drs-conference-papers,"Evidence-based design is a practice that has emerged only relatively recently, inspired by a growing popularity of evidence-based approaches in other professions such as medicine. It has received greatest attention in design for the health sector, but has received less in office architecture, although this would seem not only to be beneficial for clients, but increasingly important in a changing business environment. This paper outlines the history and origins of evidence-based practice, its influence in the health sector, as well as some of the reasons why it has been found more difficult to apply in office architecture. Based on these theoretical reflections, data and experiences from several research case studies in diverse workplace environments are presented following a three part argument: firstly we show how organisational behaviours may change as a result of an organisation moving into a new building; secondly we argue that not all effects of space on organisations are consistent. Examples of both consistent and inconsistent results are presented, giving possible reasons for differences in outcomes. Thirdly, practical implications of evidence-based design are made and difficulties for evidence-based practice, for example the problem of investment of time, are reflected on. The paper concludes that organisations may be distinguished according to both their spatial and transpatial structure (referring to a concept initially introduced by Hillier and Hanson in their study of societies). This means that evidence-based design in office architecture needs to recognise that it deals with a multiplicity of possible organisational forms, with specific clients requiring case-dependent research and evidence gathering. In this evidence-based design practice differs markedly from evidence-based medicine. Finally, we suggest a framework for systematic review inclusion criteria in the development of Evidence-Based Design as a field of practice. We argue that it is only through the development of an approach tailored to the specific nature of design practice and organisational function that research evidence can properly be brought to bear.",Architecture; Design Practice; Evidence-Based Design; Workplace; Research; Case Study,"1463"
2008,Wilson Florio; Mario Lasar Segall,Experimentation and Representation in Architecture: analyzing one's own design activity,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2092&context=drs-conference-papers,"Architects materialize ideas on physical supports to register their thoughts and to discover new possibilities from hints and suggestions in their own drawings. Uncertainty is inherent to creative processes encouraging the production of different ideas through testing. This research brings to light that the re-examination of artefacts from new points of view allows for the review and generation of design ideas and decisions, capacitating students to make yet new discoveries from what they have done so far. Tacit knowledge aids specific decisions. Student reports become analytical records of their material registers (sketches, physical and virtual models) making it explicit that which is implicit in those artefacts. This apparently confirms previous studies that suggest that knowledge per se not always triggers or controls decisions in design. Many physical as well as perceptive actions actually lead the initial steps and play a crucial role in the whole course of production. Besides serving as external representations, sketches and models provide visual hints that will be checked later, favouring the upcoming of the unexpected, stimulating creativity. The intent here is to point out how these different means of representation and expression contribute in a peculiar manner to the whole process of discovery and solution to problems in architecture. The authors propose here a reflection on the process of design and its uncertainties in its initial phase, concentrating on sketches and real models as experimentations. They consider these means not from a graphic and physical register stand point, but in terms of conception and concepts they embody, as records of students thinking and knowledge.",Experimentation; Uncertainty; Representation; Design Process; Cognition; Education,119
2008,Devina Ramduny-Ellis; Joanna Hare; Alan Dix; Steve Gill,Exploring Physicality in the Design Process,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2151&context=drs-conference-papers,"The design process used in the development of many products we use daily and the nature of the products themselves are becoming increasingly digital. Although our whole world is turning ever more digital, our bodies and minds are naturally conceived to interact with the physical. Very often, in the design of user-targeted information appliances, the physical and digital processes are formulated separately and usually, due to cost factors, they are only brought together for user testing at the end of the development process. This not only makes major design changes more difficult but it can also significantly affect the users' level of acceptance of the product and their experience of use. It is therefore imperative that designers explore the relationship between the physical and the digital form early on in the development process, when one can rapidly work through different sets of ideas. The key to gaining crucial design information from products lies in the construction of meaningful prototypes. This paper specifically examines how physical materials are used during the early design stage and seeks to explore whether the inherent physical properties of these artefacts and the way that designers interpret and manipulate them have a significant impact on the design process. We present the findings of a case study based on information gathered during a design exercise. Detailed analysis of the recordings reveals far more subtle patterns of behaviour than expected. These include the ways in which groups move between abstract and concrete discussions, the way groups comply with or resist the materials they are given, and the complex interactions between the physicality of materials and the group dynamics. This understanding is contributing to ongoing research in the context of our wider agenda of explicating the fundamental role of physicality in the design of hybrid physical and digital artefacts.",Physicality; Digitality; Product Design; Design Process; Prototyping; Materials,130
2008,Elizabeth Boling; Kennon M Smith,Exploring Standards of Rigour for Design Cases,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2068&context=drs-conference-papers,"Designers share their specialized knowledge by developing design cases, which we define as representations of design efforts and outcomes disseminated to peers. In the field of instructional design this practice is not well established. In addition, many fields in which design is practiced are examining how knowledge is built by designers, and considering the methods of research most applicable to building design knowledge. We consider design cases to be the method of dissemination for that design research which is wholly of apiece with the act of design (as compared to design research carried out in the process of designing or research on design). In considering the factors required to establish this practice, we understand the issue of rigour to be critical, since without standards by which to judge the rigour of a representation this form of knowledge building may always be undervalued in comparison to others. We look to naturalistic inquiry and action research to begin exploring how rigour might be approached in developing design cases, presenting from the perspective of instructional designers and hoping to engage designers from other fields insofar as these ideas are useful to them.",Design Knowledge; Knowledge Building; Case Study/Studies; Design Research,94
2008,Vesna Popovic; Ben Kraal,Focus-Shift: Interaction and Expertise Level,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2152&context=drs-conference-papers,"The goal of this research is to investigate what happens when artefacts mediate interaction. To do this we investigated nurse's interaction during the bandaging process in order to understand better how an artefact enhances user's experiences. To maintain research rigour we applied a triangulation approach that links observations of current procedures, talk-aloud protocol during interaction and retrospective interviews. Using software to aid our analysis of the videos we produced diagrammatic maps of their interaction. The maps allowed us to see that some nurses bandage more intuitively than others. Nurses who bandage intuitively assemble long sequences of bandaging actions while nurses who bandage less intuitively 'focus-shift' in between bandaging actions. We argue that nurses who bandage intuitively demonstrate greater expertise than nurses who do not. We discuss these differences and explore how different levels of expertise can influence how mediated interaction takes place. Finally, we introduced how knowledge generated from this research can be transferred to the design domain, interaction and interface design in particular, and contribute to the design process as a whole.",Expertise; Focus-Shift; Tacit Knowledge; Interaction Design; Interface Design; Nursing,58
2008,Debra Satterfield; Sunghyun Kang; Roger Baer; Nora Ladjahasan,Food as Experience A Design and Evaluation Methodology,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2144&context=drs-conference-papers,"This research, conducted for Frito Lay-North America, Inc, demonstrates how new product designs, package designs, concepts, and prototypes can be created based on the social, emotional, cognitive, and sensory information gathered through a combined methodology based on activity theory, Kansei Engineering and the ZMET process. The study examines how activity theory can be used to observe situational settings mediated by products for the purpose of collecting significant social and behavioral data. It also examines how Kansei methods can be used to evaluate sensory experiences and how the ZMET process can be used to gather demographic and marketing data. The outcome of this research concludes that activity theory, Kansei engineering, and ZMET are each useful, however, none of these methods used in isolation are sufficient to inform all aspects of marketing, new product development, and package design decisions. However, as a combined design and evaluation methodology they can provide more useful data for these processes.","Experience Design, Kansei Assessment, Food, Activity Theory",179
2008,Simon Bowen,Getting it Right: Lessons Learned in Applying a Critical Artefact Approach,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2059&context=drs-conference-papers,"'Critical artefacts', the products of critical design (Dunne 1999), prompt reflection rather than satisfy obvious user needs. The author is developing an instrumental use of critical artefacts as part of a human-centred design process. Earlier work showed the effectiveness of this approach in allowing stakeholders to engage with novel product ideas. This paper describes a project, Living Rooms, developing the approach with a broader group of stakeholders and devising the critical artefacts with other designers. Although providing insights into the design context (Bowen & Chamberlain 2008), this application of the approach was less productive than in earlier projects and suggested factors that could affect its efficacy. Implications for future applications of the approach are noted: the type of contexts it is appropriate for; the characteristics of effective stakeholder participants and the need to educate them in the context and enable them to think imaginatively. Von Hippel's â€˜lead users' (1986, 1988) could provide a framework for selecting stakeholders likely to engage effectively with critical artefacts. The second part of the paper summarises lead user theory and discusses how the two characteristics of lead users, motivation and capability (Luthje & Herstatt 2004), tend to make them suitable participants for the critical artefact approach. A second project, Digital Mementos, is described â€“ in particular how lead-user-based selection and the above implications have been applied. The paper concludes by reviewing the progress in developing generalisable methods exploiting the critical artefact approach, noting the need to position the approach within wider design activity and points toward future work relating it to the entire product design process.",Critical Design; Human-Centred Design; Innovation; Design Methodology,112
2008,Leman Figen Gül; Xiangyu Wang; Tanyel Türkaslan Bülbül; Gülen Çağdaş; Hakan Tong,Global Teamwork: A Study of Design Learning in Collaborative Virtual Environments,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2070&context=drs-conference-papers,"With the recent developments in communication and information technologies, using Collaborative Virtual Environments (CVEs) in design activity has experienced a remarkable increase. In this paper we present a collaborative learning activity between the University of Sydney (USYD), and the Istanbul Technical University (ITU). This paper shares our teaching experience and discusses the principles of collaborative design learning in virtual environments. Followed by a study on students' perception on the courses and collaborative learning in both universities, this paper also suggests future refinements on the course structure and the main areas of collaborative design learning.",Collaborative Design; Collaborative Virtual Environments; Design Teaching And Learning,131
