Publication Year,Author,Title,Url,Abstract,Keywords
2006,N.G Kang; T Sonda; T.M Yamanaka,"Behavioral Characteristics while Searching Information thanks to Tangible Media - Kansei Evaluation and Behavioral Analysis on E-Paper, Paper and Touch-panel",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2553&context=drs-conference-papers,"While searching information, subconscious mental activity affects our behavior. To understand this subconscious function, we propose to analyze the behavior comparing with subjective evaluation. For this research, we used three different tangible media: E-Paper, paper (printer) and touch-panel. We quantified the subjects’ behavior from the record of searching information. Then subject’s characteristics were summarized from observation of their behavior, and the results of their evaluation were structured by the repertory grid method and laddering. The results were as follow: 1) From the difference in behavior to use the media, the personal ability to handle the information relates to the tendency to accept futuristic media.2) The subjective evaluation was ordered as E-Paper > paper > touch- panel. However, the EPaper was not efficiently used by all subjects. Especially, the E-Paper was more effective for subjects who were able to find information quickly, to take and to keep the information, and to reconfirm important one. 3) The instantaneity of the E-Paper scan makes it easy to confirm saved information. 4) From the repertory grid method and laddering, it was clear that ‘pleasant’ and ‘easy to compare’ appeared commonly among all conditions, but the reason for evaluation was different for each medium depending on whether it could save information or not.","Kansei-evaluation, Behavior, Quantification, Tangible media, Searching Information"
2006,W. J. Visser,Both Generic Design and Different Forms of Designing,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2585&context=drs-conference-papers,"We combine the hypothesis of ""generic design"" with that of different ""forms"" of designing. From a cognitive viewpoint, we adhere to the generic-design hypothesis: there are both significant similarities between the design activities implemented in different application domains and crucial differences between these and other cognitive activities. Yet, we suppose that the nature of the artifact under design introduces specificities in the corresponding design activities. This paper is concerned with the dimensions underlying such different forms of designing. We propose a series of candidates for dimensions. The material presented sketches a number of possible directions that need further elaboration.","analysis of design processes, design cognition, design theory and research, generic design, psychological theory building in the design field"
2006,Umberto Tolino,Brand Design or Design Brand? The Role of Strategic Design in the Corporate Identity,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2557&context=drs-conference-papers,,
2006,E Eriksson; M Ludvigsen; A Lykke-Olesen; R Nielsen,Bthere or be Square: A Method for Extreme Contextualization of Design,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2543&context=drs-conference-papers,"In this paper we describe the Bthere method aiming to increase the context awareness among designers. The method and a workshop scenario will be presented, as well as the results and evaluation from that. Based on the methodology from contextual and participatory design, the paper describes a method for dividing the context in different layers, observed from different perspectives. This reveals hidden structures in the inhabitant’s everyday life and the environment among them, using a full scale context and user study as background material for brainstorming and design choices. The aim of the workshop was to accomplish an expanded notion and awareness of some of the aspects of the city environment that are invisible or unnoticeable. We claim that the Bthere method increases awareness of a richer full scale context, and points to an alternative approach to user involvement in the design process.","critical design; design and public; design methods; user-centered design research methods;
teaching"
2006,K. J. Mate,"Champions, Conformists, and Challengers: Attitudes of Interior Designers as Expressions of Sustainability through Materials Selection",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2535&context=drs-conference-papers,"Whilst the uptake of sustainable interior design has increased recently, material selection has improved only slightly since the mid-1990s. This is probably because human values and attitudes have not changed significantly, despite the prominence of sustainability in government policy. This paper describes the results of a research project that investigated the sustainability values of interior designers and examined how those values shape designers’ behaviour, particularly the selection of materials for design briefs involving sustainability. The project categorised designers into three groups according to their sustainability values: champions, conformists or challengers. A set questionnaire was used in interviews with 20 interior designers in Sydney, Australia to determine how they perceived their own sustainability values. They were categorised into the three value groups, and the relationship between their perceived values and behaviour was analysed. Analysis showed that the designers’ perceived values were not necessarily transformed into behaviour; that the value groups took up ecomaterials at different rates; and that the groups had different levels of knowledge about sustainability. These results help to explain the disappointing uptake of sustainability in interior design and might suggest possibilities for effecting change in this area.",Interior Design; materials; sustainability; Designers behaviours; perception values
2006,Michael Chapman; Michael Ostwald,"Circularity, Power and the Technologies of Seeing: Panopticism and its Antithesis as Spatial Archetypes of Visual Contraception in Space",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2574&context=drs-conference-papers,"The evolution of post-structuralism as the intellectual paradigm of the second half of the Twentieth Century was accompanied by a simultaneous critical discourse concerned with the relationship between space and power. Central to this discourse is the work of the French intellectual Michel Foucault, whose analyses of the disciplinary societies of the Nineteenth Century established the multivalent tactics of power and its affiliations with architectural space. Through his examinations of hospitals, mental asylums, prisons and educational institutions Foucault demonstrated the way that space co-operated with authoritarian principles to turn communities into individuals and subsequently those individuals into subjects. Foucault termed these “dividing practices” and considered them a central premise of western society since the Industrial Revolution. Jeremy Bentham’s Eighteenth Century “Panopticon”, as the model of continual and uninterrupted surveillance, was the architectural model for this tactic of spatial control. This paper will examine the visual practices embodied in Jeremy Bentham’s Panopticon, and their relationship to broader architectural principles of control. Drawing on the emerging field of “visual culture” the paper will examine the relationship between power and circularity in the spatial analyses of Foucault and demonstrate common themes that predominate the discourse of power and space. The analysis will demonstrate how “division”, rather than “vision” is the underlying theme of the Panopticon and demonstrate a common spatial ancestry with other modes of spatial organization, particularly the Greek Theatre and Roman amphitheatre.","Panopticon, Vision, Foucault, Bentham"
2006,W. S. Wong,Contemporary Design in China: The Road to Modernity and Commercialization,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2561&context=drs-conference-papers,"“China's rising! The sleeping dragon is waking up!” It is common to see these kinds of headlines in the Western media about the recent development of People’s Republic of China. In the foreseeable future, China is expected to become one of the world’s biggest economic players. There is growing interest in the West about China’s economic boom. The government, private sector and individuals have been revisiting “design” (or Sheji in Chinese), and beginning to recognize its importance from product positioning to marketing promotion, rather than an evil ideology for Communism. This paper addresses the development of modern design and design education in China from a historical perspective with a focus on the interactions between tradition, modernity and commercialization. It reviews the formative years of modern design education development during the Republican period (1911-1945) and the most recent rapid expansion following three decades of isolation from the outside world beginning in 1979. The author exams the statement of modern design, a new modern medium, combined with a touch of arts and crafts, technology and marketing, is considered a Western import in contemporary China. This study investigates the cultural issues of design in a non-Western context with the aims at providing a contribution to the understanding of cross-cultural design and world design history.","China, Cross-cultural design, Culture and design, Design history, Design and development"
2006,E. C. Jung; K. Sato,Context-Sensitive Visualization for User-Centered Information System and Product Design,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2610&context=drs-conference-papers,"Pervasive computing technology enables information systems to deliver their information services through diverse interactive products distributed across our activity space. For effectiveness and quality of information delivered to enhance user experiences, it is critical to shape information for delivery with appropriate contents, resolution, format, and timing according to user’s context changes. The concept of CSV (Context-Sensitive Visualization) has been proposed as a middleware for information systems and products development to deliver domain and system data to a user in context-sensitive way. Through the authors’ previous research, context has been defined as a set of user’s mental models activated by trigger elements in the given situation. The goal of this paper is to propose theoretical foundations to implement the concept of CSV by examining context models and exploring visualization schemes for the context models. Context models - how a user acquires and manipulates information in such a ubiquitous and pervasive environment - are surveyed and represented to provide criteria and scope for developing visualization schemes for CSV. Data encoded in knowledge-based information systems and products are visualized by integrating and dynamically mapping with two-layered visualization schemes: knowledge visualization and context model visualization. The main benefits of CSV are 1) improvement of information delivery and interaction quality by positioning information in user’s context model, and 2) the development of a common design framework to incorporate context-sensitivity into information system and product design for intelligent home, office, car, and mobile environments.","Human Centered Design of Products and Systems, Knowledge Representation, User-
Centered Design Research, Design Knowledge and Context-of-Use, Context-Sensitivity"
2006,HS Pacheco,Conventions of Typography Related to Traditional Poetry,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2531&context=drs-conference-papers,"This paper is part of a PhD research project which is in its final year. The aim of this research is to investigate and analyse how traditional poetry has been handled in books, in England, in terms of typographic development. The research examines the binary structure of the poem on the page, that is to say the opposing features of printed text and the space around it. In particular, it focuses on segmentation, which is the visible division of the text into units that, to a greater or lesser extent, reflects its underlying structure. This paper discusses conventions which have been established by typographers and manuals and attempts to further understanding about why such conventions were developed within poetry. It provides an overview of how the earliest printer’s manuals viewed poetry and how they offered suggestions as to printing rules. It then moves on to discuss how subsequent books on typography and manuals of style have treated the same issues. This paper shows that, although traditional poetry is a distinctive type of text characterised by regular meters and fixed poetic forms, books about typography and manuals of style have always treated this subject superficially.",N/A
2006,Artemis Yagou,Critical reflections on design and emotion,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2596&context=drs-conference-papers,"Design communities have recently witnessed a growing interest in the role of emotions. This interest has produced, among other things, a series of emotion-related events and publications which have brought to the foreground a considerable amount of relevant projects. This paper looks with a critical eye at this dynamically developing domain, questions its originality, discusses the conditions of its emergence and comments on its substance. As historical aspects of design suggest, emotion in design is as old an approach as industrial design itself. The renewed preoccupation with emotion has been favoured by the dominance of pleasure-oriented branding and marketing which has characterized consumer societies in the last part of the 20th century. This has resulted in a rather superficial treatment of human emotion, which leaves large areas of it outside the remit of design. I argue that, as we are gradually moving towards communities based on diversity, collaboration, and co-creativity, it would be worthwhile to reconsider the current emphasis on emotion in design. If “design and emotion” is to play a positive role for society in the near future, it should perhaps shift from the apotheosis of personal hedonism towards the exploration of socially relevant, culturally specific, as well as shared aspects of human emotions.","design and emotion, design history, critical thinking"
2006,Steven McCarthy,Defending the Domestic Environment from Advertising: the Commercial Rhetoric Art Project,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2591&context=drs-conference-papers,"Commercial Rhetoric Art Project examines advertising’s impact on the domestic environment through a body of creative work. By applying the methodologies of collage, montage and assemblage, commercial messages were subverted, juxtaposed and recontextualized into a critique of consumer culture. Issues of consumption, waste and sustainability are raised, and the role that graphic designers play in this system is questioned.","Advertising, design criticism, design authorship, consumer culture, collage, montage and assemblage, domestic environment."
2006,M. Brouwer; M.C. van der Voort,"Design for Dynamic Use Situations, First Steps in the Development of a Design Method that Supports Designing for Dynamic Use Situations",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2549&context=drs-conference-papers,"Products that are used in a dynamic situation are difficult to design with regard to usability. A dynamic use situation is a situation in which a product is used by various people, with different goals and/ or in different contexts of use. Since the use situation influences a product’s usability, a dynamic use situation can complicate the design process. We therefore propose to develop a new method to support the designer in dealing with dynamic use situations. The first step in this process is the definition of criteria for this design method. We distinguish criteria that concern analysis and evaluation of the design problem and criteria that concern the creation of solutions. Criteria for analysis and evaluation can be derived from a comparison with planning strategies through scenario planning. Applying these criteria to a first review of current user centred design methods leads to the conclusion that a promising basis for a design method for dynamic use situations can be found in scenario based design. This method should be integrated with creativity techniques and a technique which reveals the most important varying driving factors to build a frame of reference.","usability, user centred design research, design methods, dynamic use situations"
2006,JongHo Lee; Vesna Popovic; Kun-Pyo Lee,Design For Experiencing and User Involvement in the Product-Service Development Process,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2526&context=drs-conference-papers,"This study explores the integration of users into the design process. The research is related to participatory design and ‘designing for experiencing’. It challenges traditional designers to work closer with users. There are several projects done by adapting current participatory design tools and approaches into the new product-service development process. However, conflicts and misunderstanding about their contribution still exist. Thus, the aims of this research are (i) to investigate the functions of the participatory design tools by observing the interactive mechanisms between users and designers during the participatory or co-design process; and (ii) to study how and to what extent the user’s stories can be utilized to enhance the quality of innovative outcome in the participatory or co-design process. The research questions were explored with cultural probes imposed on industry-led participatory design workshop. Three pilot workshops were conducting in South Korea with the participation of two domestic users, one local designer and one facilitator. One case study was analysed. The initial findings showed the designer’s passive participation within the collaborative activities, but the users were very active. It seems that the designer’s inclination to the tangible aspects of the design might lead to the passive interaction during the workshop. These initial findings are directing future investigations toward the development of new participatory design tools which will be able to support active participation of both – users and designers.","interaction, user-designer collaboration, story"
2006,M Johansson,Design Games Reinstalling the Designer in Collaborative design,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2568&context=drs-conference-papers,,
2006,Lucy Kimbell,"Design leads us where exactly? Leading by design at Rich Mix, a new cultural venture in London",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2622&context=drs-conference-papers,"The aim of this paper is to contribute to knowledge about design by reflecting on an action research project where the author tested ideas explored in recent literature, including those concerning design leadership (the opportunity and necessity for designers to shape conversations about strategy; the ability of designers to frame unframed problems in challenging contexts); design thinking (the idea that design problems are indeterminate and that there are ‘designerly’ ways of knowing, thinking and acting); and that design-led approaches can help produce engaging information and communication technologies. These ideas were used to respond to an opportunity in which design played a key role in developing a place for public engagement with digital media in a new cultural venture called Rich Mix in London’s East End, where the author took a part-time role as lead designer. The working paper presents some of the initial findings from this research based on a case study of the project. These findings examine the limits of design leadership and design-led approaches in a complex, multi-disciplinary project in which the design problem was not initially framed.","Design leadership
Design management
Design thinking
Inter/multidisciplinary collaboration in design
Interaction design, and specifically new media, mixed media and interactive visualization"
2006,Yanki Lee,Design Participation Tactics: Redefining User Participation in Design,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2579&context=drs-conference-papers,"This paper started as a critical assessment of different practices of Design Participation, as first defined in the 1971 Design Participation Conference in Manchester (UK) organised by the Design Research Society (DRS). A rethought definition and typology of Design Participation was developed based on relations between the two ‘worlds’ of experts/designers and users/people. The realm of collaboration between the abstract space of designers and the concrete space of users is introduced. Different Design Participation practices were assessed for their appropriateness and effectiveness within past and current contexts, and in different stages and tasks within the design process. Community, Public and Design are three modes of participation, which are defined in order to understand the role of designers in the general field of participation. A detailed definition of Design Participation is made about four different types: innovation, necessities, collaboration and emancipation. Specific examples support the developing of new understanding framework of Design Participation with its complexity and its relationship with different social context. In conclusion, this paper urges the change of designers’ role as experts to design facilitators who develop design tactics with people.","user participation, user-designer experience, design process, participation, and social
responsibility"
2006,N Bitterman; N Naveh-Deutsch; E Lerner; I Shalev,Design Studies in Adapting Interactive Computer Interfaces for Elderly Users,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2550&context=drs-conference-papers,"Computer technology and the Internet have become inseparable parts of our daily lives. However, as people grow older and their physiological and cognitive functions deteriorate, many stages in the interaction with computers can be compromised. Taking into account the importance of interactive (web based) computer systems in our rapidly evolving “knowledge society “, and their inherent benefits for senior citizens and for the entire community, we initiated an ongoing research activity to study the compatibility of interactive computer displays, including health-care interfaces, for the elderly. The studies were performed on elderly (65+) and young participants. The participants completed various tasks on a variety of specially constructed, experimental prototypes of general and web-based health care systems, with hidden, computer implanted tracking programs. Experimental parameters included time for task completion, acuity, preference, satisfaction and physiological parameters of heart rate, skin temperature and sweat, measured with miniature sensors. Our results, based on three different studies (link configurations, nutrition intake and coagulation functions), suggest that older adults can perform Internet-related tasks as well as younger people, although more slowly. However proper links selection, user models and appropriate visualization methods can potentially improve the use of interactive computer systems by elderly users.","Design and the internet; Design for all; Design for healthcare; Design methods - design
research methods; Old."
2006,G C Raulik; P Larsen; G Cawood,Design Support and the Transfer of Knowledge to SMEs,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2558&context=drs-conference-papers,"Design support programmes have became more and more popular, with countries recognising the importance of helping their small companies to develop products and services with design input. This paper argues that the potential of such design programmes could be maximised if design organisations understood the importance of knowledge transfer in this context. It explains why the nature of design support schemes (usually public funded and focused on first-time users of design) make knowledge transfer an important asset for this activity. Analysis of information provided by clients of Design Wales, the design advisory service for Welsh industry (UK), is used as evidence for this argument. Knowledge transfer mechanisms are recommended for the best transfer of tacit knowledge and the role of the design advisor is emphasised as the agent of this transfer.","Design support or promotion, knowledge management, tacit knowledge, collaborative
influences on the design process"
2006,Stuart English,Design thinking - Value Innovation - Deductive Reason and the Designers Choice,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2580&context=drs-conference-papers,This paper is an introduction to a series of six papers concerning the modelling of design problem space. It explores the designer’s development of value through the use of deductive reason and subjective choice in the construction of design problem space. The author contrasts a hierarchic view of decision-making based on deductive reason with a parameter framing approach based on the cognitive modelling of problem space. Choice-inclusive and choiceexclusive decision making processes are considered with regard to their implication on responsible design practice. Potential for innovation is related directly to the problem framing process that provides the bounds in which the instability of the creative process can occur. Note: In this paper design is considered in a domain-independent form and designers are those involved in design thinking.,"Problem space, design innovation, value, decision theory and techniques, design reasoning"
2006,C Dilnot,"Design, Knowledge and Human Interests",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2572&context=drs-conference-papers,,
2006,M R Ranta,"DESIGN: Category Formation, Prototypicality and (Aesthetic) Preference",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2605&context=drs-conference-papers,"Cognitive psychology has, to a considerable extent, investigated the capacity of humans and other living creatures to categorize objects and events. The formation of categories enables us to apply previous experiences to new ones, to make inferences, to make predictions about the future, and they provide efficiency in communication - just to mention a few examples. Important questions, however, are how categories arise at all (i.e. whether, or to what extent, they are the result of environmental features or constructive processes on the part of the categorizer), and how they are represented in consciousness. Numerous cognitive psychologists have, following the psychologist Eleanor Rosch's initial work (1975; 1978; 1994), attempted to investigate the nature and acquirement of categories in general, most notably that of taxonomic categories. In this paper, I intend to give an outline as to how psychological categorization research might have implications for understanding some significant aspects of our preferences for instances of “design”. More specifically, I shall argue that matches and moderate mismatches between instances (and/or types) of design and beholders' mental representations and schemata may lead to hedonic effects and thus may have a bearing on their (aesthetic) preferences.","Aesthetics, cognitive psychology, psychology of art"
2006,Marlene Ivey; E. B.-N Sanders,Designing a Physical Environment for Co-experience and Assessing Participant Use,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2533&context=drs-conference-papers,"Since participatory design methodology began to take shape in the 1980s, the prevalent view of experience as something individual has expanded to include the experience of collective creativity – defined as co-design by Sanders (2002) and co-experience by Battarbee (2003). To date, research based on co-experience scenarios has focused on experiences that users create for themselves using products or services that already exist (Battarbee 2003) in spaces that do not appear to be specifically designed for co-experience. Kristensen (2004:7) refers to the limited address of the physical context of creativity. However, there is limited scope for developing knowledge in this field if we fail to attend to or question the design of the environments within which we exercise creativity. The aim of the research was to prototype a co-experience environment and to question how the design of a co-experience environment might contribute to new knowledge in design. The purpose of this paper is to communicate the methods used to create the co-experience environment, prompt co-experience and assess participant use of the coexperience environment. An exploratory exercise, the outcomes offer tentatative proposals that might influence our approach to designing for and engaging participants in future co-experience scenarios.","experience, co-design, participatory action research, design experiments. design as
scaffolding"
2006,Bianca Beuttel,Designing Culture In Between of Authenticity and Imagination,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2554&context=drs-conference-papers,"Based on the patterns “exotic”, “salvation” and “horror”, coined by the German media-theoretician W. Faulstich to describe the perception of foreign cultures in media, this research aims to discuss how the own culture and the foreign cultures are regarded. This includes the mechanism of exotification and selfexotification, the role of authenticity and imagination, and the perspectives provided by concept of “transculturality” which has been introduced by the German philosopher W. Welsch. Illustrated by Japanese examples of every-day-life consumer goods, their packaging and advertisement, it will be shown that these questions also seriously concern the field of product design - in its creation as well as in its perception.","Culture and design, Cultural hybridization, Emotions in subject-object relations"
