Publication Year,Author,Title,Url,Abstract,Keywords
2012,Mikako Okita; Toshiaki Takesue,Adaptability of the Materials of the  Japanese Traditional Dyeing Paper Stencils  for Producing with a Laser Cutter,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2464&context=drs-conference-papers,"KIMONO is a traditional Japanese garment. Several types of dyeing  artifices have evolved through the process of printing traditional patterns  on cloth in Japan.“KATAZOME” that use paper stencils for dyeing is one  of the dyeing processes. There are innumerable variations of KATAZOME  patterns, such as traditional geometrical patterns, the beauties of nature  and so on. Today it is rare to wear KIMONO in our daily life in Japan,  because it is not good to move actively, and the price is generally rather  more expensive than other clothes. Paper stencils can be considered merely  tools used at an intermediary stage of the dyeing process. And yet another  problem is that most stencil cutting craftsmen are getting older, and thus the  traditional art of paper stencil cutting may be lost under present  circumstances.  In this study, we suggested the method of producing dyeing paper stencils by  new technologies (except handicrafts). And we explored the possibility of  reproduction by comparing dyed cloth produced by existing method and  technology. This report focused on the basic patterns called KOHON, which  form the entire patterns of paper stencils and we produced paper stencils of  various patterns by using a laser cutter.","laser cutter, stencil material, printing"
2012,Chun-Cheng Hsu; Ming-Chuen Chuang,Affective Responses toward Personalized  Blog Interfaces Design,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2416&context=drs-conference-papers,"Bloggers, the author of blogs, place great emphasis on the visual interface of their blogs  and both usability and affective factors are important considerations for a blog to be  successful. This study uses the Semantic Differential technique to evaluate affective  responses and then used Multidimensional Scaling algorithms PREFMAP to explore main  dimensions influencing users’ affective responses to personalized blog interfaces, and the  corresponding design factors that may be used to manipulate them. Finally, this study first  defines the three dimensions of an affective perceptual space, each with their  corresponding design factors and affective responses. This study also discusses design  rules for blog interface bloggers and developers.","blog, affective response, multidimensional scaling (MDS), PREFMAP  algorithm"
2012,Disaya Chudasri; Stuart Walker; Martyn Evans,"An Overview of the Issues facing  the Craft Industry and the Potential for  Design, with a Case Study in  Upper Northern Thailand",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2386&context=drs-conference-papers,"This paper presents initial findings from an ongoing research project that explores  opportunities for design to contribute to a sustainable future for the craft industry. The  research asks“Are there potential areas for design to make a positive contribution to the  craft industry in upper northern Thailand to help ensure its viable future, and if so, in what  areas can design best contribute?”The research consists of three main components: (i)  background research into crafts; (ii) identification of a specific study site; (iii) investigation  of craft practices, products and issues of concern in the context of the study site.  Background research includes: persistence of crafts in a period of Mass Production;  principles of craft today; genres of crafts; relationship of crafts with traditionand design.  The upper northern region of Thailand is identified as a major craft production area, with  historical, cultural and socio-economic significance. Craft in this region are classified and  the challenges for design and design management are identified. It is found that there is a  need to integrate: (i) ‘designers’ and ‘craft-makers’ in practice; and (ii) traditions in  commercial craft-product design.","design, craft, sustainability, Thailand"
2012,Thedy Yogasara; Vesna Popovic; Ben Kraal; Marianella Chamorro-Koc,Anticipating User eXperience with a Desired  Product: The AUX framework,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2517&context=drs-conference-papers,"Positive user experience (UX) has become a key factor in designing interactive products. It  acts as a differentiator which can determine a product’s success on the mature market.  However, current UX frameworks and methods do not fully support the early stages of  product design and development. During these phases, assessment of UX is challenging as  no actual user-product interaction can be tested. This qualitative study investigated  anticipated user experience (AUX) to address this problem.  Using the co-discovery method, participants were asked to imagine a desired product,  anticipate experiences with it, and discuss their views with another participant. Fourteen  sub-categories emerged from the data, and relationships among them were defined through  co-occurrence analysis. These data formed the basis of the AUX framework which consists  of two networks which elucidate 1) how users imagine a desired product and 2) how they  anticipate positive experiences with that product. Through this AUX framework, important  factors in the process of imagining future products and experiences were learnt, including  the way in which these factors interrelate.  Focusing on and exploring each component of the two networks in the framework will  allow designers to obtain a deeper understanding of the required pragmatic and hedonic  qualities of product, intended uses of product, user characteristics, potential contexts of  experience, and anticipated emotions embedded within the experience. This understanding,  in turn, will help designers to better foresee users’ underlying needs and to focus on the  most important aspects of their positive experience. Therefore, the use of the AUX  framework in the early stages of product development will contribute to the design for  pleasurable UX.","anticipated user experience, AUX framework, design for experience, humancentered  design, product design"
2012,Young-wook Jung; Sona Sonya Kwak; Myung-suk Kim,Applications of Domain Distance Theory to  Interactive Product Design,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2421&context=drs-conference-papers,"The purpose of this study is to suggest a systematic use of metaphors for interactive product  design. To do this, we applied domain distance theory from cognitive linguistics to  interactive product design. Domain distance theory proposes two forms of distances: one is  within-domain distance or the degree to which two concepts occupy dissimilar positions  with respect to their own class or domain; and the other is between-domain distance, or the  degree to which the classes or domains occupied by the concepts are themselves dissimilar.  And it testifies that the good metaphors have large between-domain distance but small  within-domain distance because metaphors are more striking as target domain and source  domain are more dissimilar and easily understood when the properties of the target and  source are more similar. To discover the effects of the theory on metaphorical design, the  experiment was carried out with modified measurement methods of two forms of distances.  Stimuli for the experiments were a collection of nine interactive products with each  product’s source and target domains which were chosen by five industrial designers. The  rating of each interactive product’s aptness and comprehensibility was measured with the  product itself and between-domain distance and within-domain distance was also measured  with the comparison of the source and the target. The result from the experiment shows that  within-domain distance is negatively correlated with aptness and comprehensibility of  interactive products, while between-domain distance is positively correlated with aptness  and comprehensibility at a low level. Specifically, among four items of aptness, betweendomain  distance is strongly correlated with how interesting the product is perceived  comparing to other three items of aptness.","metaphors, metaphorical design, interactive product, domain distance theory"
2012,Jane Osmond; Brian Clough,Assessing Design through Assessment  Buddies,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2466&context=drs-conference-papers,"This paper discusses the impact of ‘Assessment Buddies’, a specially developed assessment  and feedback system implemented within a second year industrial design module at  Coventry University, UK.  The system was developed in response to the need for a successful assessment and feedback  system that could cope with the complexities of a creative subject, and also in response to  the need to address student dissatisfaction with assessment and feedback as evidenced by  the regular UK National Student Survey.  The findings from student focus groups and questionnaires show that the Assessment Buddy  system offers the opportunity for a more flexible approach to the assessment of creative  subjects and also speaks to best practice as outlined in the NSS Student Charter.  At the time of writing the Assessment Buddy system is embedded in the second year  assessment procedures for the automotive design course, and is being introduced into Year  3, with plans for Year 4 to follow.","action research, industrial design, curriculum development assessment"
2012,Ling Chang Fu; I Lai Ching; Sheng Guan Shing,Assessment and Design of Disposable Medical  and Adaptive Apparel,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2379&context=drs-conference-papers,"This study discussed the design of functional clothing for patients who suffer from spinal  cord injury-induced lower-limb disabilities caused by car accidents or illness. Recycled  fibers were used as the basic material, and digital printing technology used to create  different color combinations. Ready-made clothes in Taiwan are not suitable for with  physical disable patients or those with urine drainage bags. The fabric is not antibacterial,  and the designs are dull. The study surveyed physicians and patients in order to gain an indepth  understanding of patients’ actual needs. This study included four parts: 1)  questionnaire survey and interviews with four physical therapists, on-site observation on  the lifestyles of eight patients with lower-limb injuries, in order to summarize the design  elements of adaptive apparel and to design four types of pants; 2) antibacterial fabric made  of recycled fibers was used to reduce the possibility of bacterial infection; 3) digital  printing system was used to design individualized apparel; 4) different fillings and a  pressure measurement system used to measure the amount of pressure in pressure-free  pants to ensure their effectiveness and to improve comfort. This study reached three  conclusions. First, the assessment and design of disposable medical and adaptive apparel  were characterized by the following three features: 1) comfort and convenience are  important factors affecting patients’ intention to use such apparel; 2) the patients showed a  high level of acceptance for disposable recycled fabrics; 3) the provision of individualized  style and color combinations could significantly increase patients’ satisfaction. Second, the  design functions for patients of different ages could be used to establish complete  individualized design samples. Third, the use of recyclable materials and color  combinations should be subject to the characteristics of the materials and patients’  preferences, to ensure the function and design quality and to increase patients’ physical  comfort and psychological satisfaction.","functional apparel design, recycled fiber, patients with lower-limb injuries"
2012,Erik Bohemia; Gillian Davison,Authentic Learning Practices: International  design project,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2373&context=drs-conference-papers,"Higher Education is experiencing an increasingly diverse student population. Students  bring a range of skills and experiences to their courses; they have different backgrounds  and different needs. This fluidity requires an approach to teaching that encompasses the  social aspects of learning. It has been suggested that authentic approaches to teaching and  learning can assist in offering a perspective on learning which views learning as ‘enabling  participation in knowing’. We propose that the authentic learning practices developed in  The Gift design project, discussed in this paper, constituted approaches which  acknowledged that students’ interests and experience are intrinsically bound up with  motivation and engagement and, as such, have a major influence on the ways in which  learning is constituted and developed. The Gift project has developed a range of innovative  formative strategies which have provided both students and tutors with opportunities to  become involved in peer assessment and review, peer feedback and reflection on learning  outcomes. This re-conceptualisation of the assessment process has provided valuable  insights into the development of learning skills such as problem solving, critical analysis,  and the development of creativity and learner autonomy.","international, formative assessment, peer review, the global studio"
2012,Tatu Marttila,Between a Problem Context and a Problem  Setting: Twofold reflection in Interprofessional  design collaboration for  sustainability,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2446&context=drs-conference-papers,"Inter-professional collaboration is a necessity when tackling the challenges  of sustainability. Sustainable design requires a transdisciplinary approach,  based on a broader view of the problem, constructed by several experts, and  oriented towards a shared goal. This type of activity requires two-fold  reflection between the professional knowledge and shared understanding,  with the aid of conceptual artifacts and instruments. The strengths of design  thinking and practice can benefit such iteration.  This article studies inter-professional knowledge creation in a context of  sustainable design education. Furthermore, it is implying activity theory  and its concept of expansive learning to better assess the process of  knowledge co-creation in such context. According to its theoretical  understanding the contradictions emerge from specific actors within the  shared problem space, between the interacting activity systems related to  epistemic traditions and historical development of the collaboration.  This paper describes a case example to showcase the approach by activity  theory in understanding transdisciplinary design activities. Data is gathered  from student feedback of a Master’s programme that aims into interprofessional  expertise, and then assessed through the aforementioned  theoretical scope. Aim is to position further research and development  within the programme. Findings suggest improvements that help to develop  better instruments, management and setting for the education of future  design collaborators promoting sustainability in their practice.","sustainable design education, inter-professional design  collaboration, transdisciplinarity, activity theory, expansive learning"
2012,Chung-Shing Wang; Teng-Ruey Chang; Man-Ching Lin; Ya-Hui Wang,Building a Simulation Platform for Chinese  Calligraphy Characters,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2509&context=drs-conference-papers,"This research looked at an existing Chinese calligraphy font, the Kai-font, and carried out  geometric modeling and analysis to set up a stroke feature model database. This allowed  creation of an independent calligraphy simulation platform for extracting and analyzing  fonts. Users can then input through the use of a mouse, digit pad or other systems to draw  out the strokes of a Chinese character. The system will then automatically recognize the  stroke starting coordinates, angles, area ratio and other parameters for stroke feature  analysis and extraction. These data can then be compared with stroke feature information  in the database to produce a simulated calligraphy font. This platform also allows the user  to output the font simulation result to 3D drawing software such as SolidWorks for further  design and applications. The advantage of this research hoped to develop a calligraphy  font simulation system with a user friendly interface to allow traditional Chinese beginners  having the opportunity to write out a Chinese calligraphy font on the computer. This will in  turn serve to stimulate interests in Chinese calligraphy learning. Furthermore, this  research enables the user to output the results to a computer aided design field for further  application while promoting and spreading the art of Chinese calligraphy.","computer geometric modeling, Chinese calligraphy, stroke recognition, feature extraction, stroke database, calligraphy characters platform"
2012,Anna Seravalli,Building Fabriken  Design for Socially Shaped Innovation,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2486&context=drs-conference-papers,"Recently, there has been a growing attention to innovation processes based on the  involvement of diverse actors in co-creation activities. A new innovation model is evolving,  relying on collaboration, openness and participation as drivers for the development of novelty  in diverse fields. This model has a central role in social innovation, which is claimed to arise  from collaborations across various sectors and social structures. In trying to understand  how innovation arises in co-creation processes, this paper relies on the idea of socially  shaped innovation, according to which novelty emerges from local interactions through  tensions and argumentation.  In exploring how design could support socially shaped innovation, the paper discusses the  experience of designing Fabriken, a socially shaped infrastructure for socially shaped  innovation. Particularly, the focus is on the design process and on the shift from a design-in  the-studio strategy, based on a funnel model, to a design-in-use strategy, where some  participatory tactics such as prototyping, small-scale interventions and long-term  engagement are used by diverse stakeholders to explore the design space.","socially shaped innovation, collaborative, open and democratic innovation, design-in-use, prototyping, small-scale interventions, long-term engagement"
2012,Anna Harrison; Vesna Popovic; Ben Kraal; Tristan Kleinschmidt,Challenges in Passenger Terminal Design:  A conceptual model of passenger  experience,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2412&context=drs-conference-papers,"In recent years, de-regulation in the airline industry and the introduction of low-cost  carriers have conspired to produce significant changes in the airport landscape. From an  airport operator’s perspective, one of the most notable has been the shift of capital revenue  from traditional airline sources (through exclusive use, long term lease arrangements) to  passengers (by way of fees collected from ticket sales). As a result of these developments,  passengers have become recognized as major stakeholders who have the power to influence  airport profitability. This link between passenger satisfaction and profitability has  generated industry wide interest in the “passenger experience”.  In this paper, we define the factors which influence passenger experience, namely (a)  artifacts, (b) services and (c) the terminal building, and explore the challenges that exist in  the current approaches to terminal design. On the basis of these insights, we propose a  conceptual model of passenger experience, and motivate its use as a framework for further  research into improving terminal design from a passenger oriented perspective.","airport passenger experience, terminal design, experience, conceptual model, experience typology, level of service"
2012,Alessandro Deserti; Francesca Rizzo,Co-creating with Companies: A design led  process of learning,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2394&context=drs-conference-papers,"Design emerged and spread at the beginning of the industrial era in a  strongly industrial and product-oriented environment. Therefore it  developed and consolidated around the notion of industrial product. Today,  different voices are calling for a new role for design as a driver of  innovation. Especially the notion of co-design, intended as the process of  involving customers and end users in developing new products and services  has been largely discussed as a source of competitive advantage and as a  key element of innovation for companies. Co-design can help companies in  generating new and alternative solutions that can satisfy the market needs  mainly exploiting approaches and tools that allow customers to express  their creativity. On the contrary scarce attention has been spent on the  phenomenon of “co-designing with companies”, as a participated design  process that takes place between professional designers and people working  in companies. This form of co-design shows different characteristics with  respect to co-designing with end users. It emerges as a complex process  that: (i) aims to apply design methods and competences to investigate the  current problems that impair a company to innovate; (ii) considers codesigners  as experts, who bring into the innovation process their expertise,  along with the company’s culture, values, rules, processes, technologies  (which may at the same time impair or enable innovation); (iii) is a learning  process, during which co-designers can observe and make practice with the  way in which designers investigate the space of a problem and develop  visions of the future that can support innovation; (iii) normally ends with  ideas for artifacts and services, but also with intangibles results, such as  new business models, new processes and rules, new competences, new  organizational structures, which may affect the company’s vision, strategy,  culture, leadership and processes of development, pushing the company  towards transformational changes.","co-design, design processes, organizational change"
2012,Chakrit Pichyangkul; Praima Israsena,Co-creation at the Front-end: The matching  of user typologies and innovation aspects  for new product development success,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2473&context=drs-conference-papers,"The front-end of innovation has been long portrayed as the most important area of some  very successful innovations where companies tried to identify, obtain and maximize the  benefit of internal and external ideas at the early stages of the innovation process.  Recently, the concept of users as innovators, one of the most practiced open innovation  approaches, has played a crucial role in new product development especially during  opportunity identification phase at the front-end. Traditional user research methods,  however, are not able to reasonably empower users for co-creating into the market of open  innovation. The question remains unclear as to which user typology or combination of  typology is able to provide the most valuable insights for specific types of innovation  projects. The objectives of this study, therefore, are: 1. to identify limitations at the frontend  of both well-established and newly-established processes, and 2. to investigate the  relationship patterns of the most useful user typologies for each type of innovation project.  Multiple-case study methodology was employed to gather patterns of 36 self-evaluated  successful cases from 17 leading innovation consulting companies in Thailand and the  U.S.A. The empirical findings reveal the limitations in the application of tools and  techniques at the front-end as a result of contextual differences. Such constraints finally  lead to the discovery of the most useful user typologies. Extreme users are more capable of  generating novel insights than others. Early adopters and regular users are most suitable  with technological projects. Less and frequent users may be the subjects of interest for  tangible products, while early adopters and frequent users are useful for intangible  products. The matching of such user and innovation typologies could guide researchers  and business practitioners to effectively and efficiently manage their opportunity  identification phase at the front-end of this new era.","product planning & development (primary keyword), collaboration, human /  user-centered design"
2012,Livanur Erbil; Fehmi Dogan,Collaboration within Student Design Teams  Participating in Architectural Design  Competitions,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2397&context=drs-conference-papers,"This paper investigates design collaboration with reference to convergent and divergent  idea generation processes in architectural design teams entering a design competition.  Study of design teams offer a unique opportunity to investigate how creativity is fostered  through collaborative work. While views of creativity often relate creativity to individual  originality, collaboration requires different designers to work together towards one  common design idea and consider as many different ideas as possible. In collaborative  design, it would be easier to offer a variety of ideas but equally difficult to establish a  consensus on a single idea. To investigate the role of convergent and divergent thinking in  the design process, we interviewed three groups of architecture students who participated  in competitions as a team. Interviews were analyzed thematically to investigate how the  teams overcame spatial, temporal, conceptual, and technological barriers. We conclude  that the barriers and roles of members in design collaboration interact with convergent and  divergent concept generation.","collaboration, architecture, design practice"
2012,Shih-yung Liu; Hsiu-Tyan Chuang,Comparison of Aesthetic Evaluation  Analyses Based on Information Entropy and  Multidimensional Scaling Approaches:  Taking interior design works as example,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2439&context=drs-conference-papers,"Beautiful objects and things are welcome by everyone; beautiful view and  scenes are attractive. How can interior design works be attractive? This is  one of the most important issues of the field. What aesthetic attributes or  features of an interior design work should possess to arouse aesthetic  response? What visual components compose these aesthetic features? How  to decide the order of each visual component and the composition of all  visual components in the design process to reach the best effect? All of these  are important key issues, and they have not yet been deeply and  systematically studied in the world. Information entropy and  multidimensional scaling are two research approaches usually applied by  other fields. The information entropy approach applies the “entropy”  concept in Thermodynamics to explore the casual link and the best decision  order of those compositional elements of an object. The multidimensional  scaling approach can find out the most ideal composition of elements by  analyzing the relational position of each element in the stimuli space. These  two approaches are very suitable to explore the aesthetic evaluation related  issues, but the literatures are quite few. By using color photos of designed  interiors as measuring instrument, conducting an investigation to the  domestic college students, collecting data of aesthetic evaluation of these  subjects to the color photos, this study intends to respectively explore and  compare the results of aesthetic evaluation analysis of these two  approaches. The result of this study will be meaningful and valuable to the  fields of interior design and empirical aesthetics.","aesthetic evaluation, information entropy, multidimensional  scaling, interior design"
