Publication Year,Author,Title,Url,Abstract,Keywords
2004,Hengfeng Zuo; Mark Jones; Tony Hope,A Matrix of Material Representation.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2167&context=drs-conference-papers,"The sensory properties of materials such as colour, texture, sound, smell, etc and people’s perceptual responses to them are very important information for designers to consider when selecting or combining materials for a manufactured product. Based on theoretical, experimental and computer programming methods, this research has established a framework of a database referred to as ‘Matrix of Material Representation’. The Matrix is a visual narrative model that systematically contains the holistic information about the factors involved in the human perception of materials and illustrates the interrelationship between these factors. Currently, the detailed information about material texture perception has been integrated into the Matrix, which includes a series of material texture perception maps. The Matrix is expected to provide guidance and a reference point to enable design practitioners to make intelligent judgements in selecting and combining different materials in order to match human sensory adaptation, aesthetical and perceptual expectation. The Matrix is seen as evolutionary and therefore has been designed to allow further research data to be integrated at future points. The paper presented here will give a detailed introduction to the Matrix and its dynamic development.",
2004,Kimitake Hasuike; Eriko Tamaru; Tsutomu Ohyama; Yoshitsugu Hirose,"A Method for Analysing User Experiences in a Place from Early Phase of Design Process Employing Skit Acting, Personal View Records, and Mobile Eye-Tracking Technology.",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2264&context=drs-conference-papers,"People use various resources in their workplaces in order to organize their practical activities. These activities and the usage of artifacts in the workplace depend on the particular context. Therefore, in the design of a new system, designers should consider the broad range of activities that could exist in the target workplace, and the experiences of potential users. A user's experiences are shaped via interaction between users, artifacts, information, and environment, in a sphere of interaction along user's activity at the place. To make the user's experiences better, designers have to capture the real activities and feelings of the user, in use contexts. In this study, we explored a methodology to analyze user experiences in a target place. For analyzing user experiences, we employed eye-movement protocols for understanding user's activities, and for understanding interactions between user and resources widely spread into a space. In addition, we focused on a prototyping method which can be used from the early phase of a design process. In the early phase, the designs of a target place and artifacts for it are not completely established, so methods for prototyping the functions and situations are essential. Based on these recognitions, we created a methodology, and performed experiments regarding the adaptation of the methodology.","Interaction, User Experience, Prototyping, Personal View, Eye-movement, Space Design"
2004,Jae Hyung Byun; Myung Suk Kim,A New Approach to Mobile Interaction: Development of Camera Based Input Method.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2233&context=drs-conference-papers,"Mobile devices such as mobile phone or PDA (Personal Digital Assistant) are considered as main interface tools in ubiquitous computing environment. Mobile devices will be used as portable terminals for exchanging information with surrounding computers. For searching information in mobile device, it should be possible for user to input some text including special characters or strings as well as to control cursor for navigation. So, we should find efficient interface method for text input in limited dimension of mobile devices. This study intends to suggest a new approach to mobile interaction using camera based virtual keyboard for text input in mobile devices. We developed a camera based virtual keyboard prototype using a PC camera and a small size LCD display. The prototype is based on the concept of the Augmented Reality. A PC camera is attached to the top of small LCD display for tracking reference point. User can move the prototype in the air to control the cursor over keyboard layout in screen and input text by pressing a button. We evaluated the efficiency of text input compared to existing methods including mobile phone keypad and thumb keyboard. The new interaction method in this study is evaluated as competitive compared to mobile phone keypad in text input efficiency. The results of comparison test shows that the new method is a little bit faster than numeric keypad. And beyond equality, the new method has some advantages. The new method can be operated by one hand and make it possible to design smaller device by eliminating keyboard part. The new interaction method can be applied to text input method for mobile devices requiring especially small dimension. And this method can be modified to selection and navigation method for wireless internet contents on small screen devices.",
2004,Tung-Jung Sung; Chia-Hou Chen; Manlai You,A Pilot Study of Establishing an On-Line Design Audit Platform.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2172&context=drs-conference-papers,"To identify gaps between current and desired performance, audits of organizational activities have been developed in many areas. However, past studies take little account on a holistic inspection of the design activities of an enterprise in a practical way. Furthermore, the audit approach is evolving from the traditional manual process of paper documentation to a paperless, electronic, and online one. To continually inspect design activities, this study aims at developing an online design audit platform (ODAP) for application in an enterprise.",
2004,Rungtai Lin; Chia-Ling Chang; Yen-Yu Kang,A Study of Consumer Perception in Innovative Product.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2208&context=drs-conference-papers,"With increasing global competition, innovative products are not merely desirable for a company; rather, they are mandatory. In today’s intensely competitive business climate, innovation becomes central in product development. To be successful, innovative products must have a clear, significant, point of difference that is related to a need in the market place. Furthermore, changes in consumer perception regarding innovation are also important in product design. The main purpose of this work is to study factors affecting designers’ and users’ perception in innovation; these factors are discussed in order to eliminate differences between designers’ and users’ perception of innovative products. Subjects are sampled from students with different backgrounds. Multidimensional scaling analysis is performed to transform subjects’ preference evaluations into geometric distance for a multidimensional configuration for studying the subjects’ perception of innovation. The results are summarized as follows: (1) Specific training in design has an influence on the innovative product form. (2) In all innovative product categories, only the category of “me-too” can be distinguished from other innovative product categories by all subjects whether they have a design background or not.","creativity perception, innovative product, product design, human factor, design management"
2004,Yen-Yu Kang; Ming-How Kuo; Wen-Ko Chiou; Rungtai Lin,A Study of e-Book Design in Ergonomics Consideration.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2305&context=drs-conference-papers,"E” life, a new trend to influence people’s dairy-life since internet explored. No product or concept can be successful if it ignores the needs of its users and E-book are no exception. However, there has been a noticeable lack of real information about how ebooks are used. So, the objective of this study is established a series of surveys in an effort to help readers in using E-book. The overall aim of this project focus on the E-book of the future. With the changing of the trends, it stems from the fact that with the changing of the trends, the development or E-book design should also strive to accommodate to such a change. The ergonomic considerations become very important for E-book design. The assertion in this project has been concentrated mostly on the human E-book interaction. Nowadays, E-book has variety difference with traditional book in reading approach and using behavior. The procedures adopted for the assessment included the current E-book survey, a design analysis and a subjective preference evaluation. The experiment investigated the effect of interface usability, visual fatigue, CFF evaluation and subjective preference.of students’ using situation. Finally, to establish the design approach bases on the experimental finding, the considerations of E-book are suggested for designing E-book in the future. Once the affected issues of usability has been established, designers can get the relative understanding of developing ergonomic designed in E-book development.",
2004,Karen Meiko Nawa; Shinnichi Ishimura,A Study on Japanese Traditional Sweets Wrapped in Natural Materials: The Relationship Between Japanese Contemporary Package Design and the Japanese Wrapping Culture.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2231&context=drs-conference-papers,"Focusing particularly in packages that used either bamboo sheathes or bamboo leaves as wrappings, the purpose of this research is to investigate the actual condition of traditional package design in Japan, taking contemporary Japanese sweets wrapped in natural materials as the study’s subject. Both of the mentioned above can be folded in various ways and possess optimal properties as wrapping materials. Supported by literature materials, the method consisted of a field survey, sample collection and data analysis. The field survey was focused on the southernmost Kyushu Island’s Fukuoka Prefecture and some of the samples were collected in the main Honshu Island. Along with the sample collection, an interview with the sweets’ producers took place whenever possible. The samples’ dimensions, as well as pictures of the packages being opened were taken for further analyses of the employed wrapping techniques. A sketch of each sample’s wrapping steps was drawn. The wrapping patterns were then compared to each other and the common attributes analyzed. We have observed variations of packaging patterns according mainly to the sweets' types and not necessarily on their geographical origins. Furthermore, we detected a shift in the purpose of the packaging from the primary function of protecting its contents towards a more decorative one. It was noticed that the use of natural materials is no longer based on their physical properties, but as a trendy means of recollecting and symbolizing old customary traditions.","package design, wrapping, natural materials, traditional"
2004,Wang-Chin Tsai,A Study on the Mode of User Interface for the Elderly.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2173&context=drs-conference-papers,"The purpose of this study was to investigate the mode of user interface of consumer electronic appliances for the elderly. For this purpose, a digital clock was chosen with five different interface modes in this experiment. Forty elderly subjects (above 65 yrs) and forty middle-elderly subjects (45-64 yrs) participated in this study. Each subject had to operate three different tasks such as time setting, alarm time setting, and date setting. We investigated how problems encountered when performing these tasks, and collected data such as operation time, total number of input, and subjective estimation. The findings of this study indicated that the interface modes had significant effects on operation time, number of total input, and subjective estimation. On the whole, the mode of the natural mapping between buttons and display contents could be helpful for the elderly to operate.",
2004,Juhyun Eune,A Study on Visualizing Process and Effective Communication in an eDesign Project.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2258&context=drs-conference-papers,"A new design field called eDesign appears as if eBiz is an online related business in which an industrialized design creates the individual value added facing a digital revolution. The field of eDesign requires a special design process and management methodology regardless of the fact that human sensitivity will be satisfied through a dehumanized computer technique. However, it is the reality of eDesign that has been dependent upon a simple process or project management tool of general design. In this study, we develop an eDesign platform based on an eDesign process and template mainly focused on eBusiness in order to overcome the wrong situation. The template is a kind of document that has a standardization form and is called a form sometimes. We aim to establish a general process through various case projects, store information using a necessary template, and use for the way of visual communication. We propose a standard of eDesign platform that can be widely applied to the field of design, medium and small enterprises focused on IT businesses or design- team through this project performed as an educational-industrial study. It makes it possible to get a detailed process methodology, which can be applied to many small design related companies that don’t have their own process yet, and will be a scale for comparing their own process in which the company has a process of opened standard eDesign with it. In addition, it makes possible a systematic control of the own projects within and outside the firm, accumulating information for the firm through the database, and easy communication. Furthermore, it can be applied to check the process of the project as a checklist, and then it will reduce trial and error repeated for every project that has been done.","eDesign, Process, Template, Platform, Information sharing, Database"
2004,Chung-Hung Lin; Yu Lin Hsu,An Exploratory Study of Managing a Design Project.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2246&context=drs-conference-papers,"Managing a design project arguably needs a simplest organizational structure. There are established methods and procedures on which to base a suitable structure for managing design projects. Project management tends to deal not only with a process or system in carrying out a particular task (e.g. a military project) but also entails the crossing of functional and organizational boundaries to achieve higher levels of performance and productivity. In this research, the concern of project management is to use management skills in coordinating design activities with other tasks in the organization, ensuring the provision of comprehensive design activities being given a high priority in the project strategy. Managing the design project is confronted in more detail by the series of work stages and project documentation that gives direct responsibility for project control, verification, review and evaluation. One aim of this research is to concern design project management framework (DPMF) as presented in the academic conference is to show how to manage design projects and all the work stages from the project launch to project completion.",
2004,Kuo-Jung Hsieh; Eleanor Jayne Browne,An Eye Tracking Technique Towards Form Reasoning in Design Practices.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2291&context=drs-conference-papers,"Question - how do individuals perceive visual forms in the indication of daily life interactions? The recording of eye movements during task operation can indicate levels of cognitive behaviours that have been considerably difficult to detect in the past. Fixation and saccades data which display ‘intention shift’ and ‘motor system drive’ illustrate how individuals interact with visual stimuli. Two experiments were coordinated to examine the possibility of visual form reasoning investigation in design applications. The broad results indicated that successful communication and decision-making were very likely comprised of three major elements – ‘stimulus presentation’, ‘context’ and ‘personal preference’. However, even if each element could be further developed for the achievement of efficient communication it is still not a guarantee for successful visual search. Instead, it is more decisive to consider a broader picture of interaction for such vision search behaviours – the effective relationship between the three elements. Humans have the ability to work in imperfect conditions, to skip untruths, to create shortcuts, to optimise their judgments and find alternative solutions. Human information processing does not shut down its actions because of any occurrence untruths. The strength of stimuli, the effectiveness of context and the possibility of user’s diverseness can be measured accordingly for their impacts on the interaction result. The extensive question revealed from this study is “ how important are the impacts of such indefinite relations in respect to human-product interactions?” and “what are the limitations of adoptability by users?” Also gleaned was that the successful conjunction between each element is crucial and could possibly be another field in which to investigate human-product interaction. This pilot study method reflected a cognitive approach towards multi-discipline design study and more research attentions must be applied before such a method can be implemented into design practice and design research communities.",
2004,Chia-An Cheng; Dengchuan Cai; Hsin-Fu Huang,An Investigation of Taiwanese Diet.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2266&context=drs-conference-papers,"Generally speaking, when we refer to the ‘culture of diet’, it means the content and style of the local culture that presented in our daily diet. In Taiwan, a large proportion of people are used to have meals out because they are busy at work, and this phenomenon has lead to the formation of a special diet called ‘Taiwanese buffet’. ‘Taiwanese buffet’ attracts consumers from a wide range of age due to its lower cost and various selections of the dishes. The aim of this study is to understand the condition of the present Taiwanese buffet and also how the diet is changed according to the four seasons. Therefore, the result of the study may serve as a good reference of the food content and dishware design for Taiwanese diet in the future. The method that used in this study is a one-year practical investigation of Taiwanese buffet in the National Yunlin University of Science and Technology. The conclusion of the investigation is listed as following: 1 Total 121 types of dishes were found during one-year investigation, and 21 out of 123 (17.4%) were provided all year around regardless of the change of season. 2 The ratio of bigger size food to smaller size food was about 1:3, 25% of the food was not suitable for the usage of chopsticks. 3 The ratio of food without soup to food with soup was 1:1.4, about 60% of food was cooked with soup. 4 The ratio of food for chopstick usage to that for spoon usage was 1:2. 5 The ratio of hard food to soft food was 1:1 (The food was considered as ‘hard’ if it remains its original shape after being picked up by chopsticks).",
2004,Dengchuan Cai; Manlai You; Chia-Fen Chi,Applying Image Descriptors to the Legibility Assessment of English Alphabets and Words.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2245&context=drs-conference-papers,"Two studies were conducted to test the legibility of the English alphabets and words. The first study aims to test the impact of character width on legibility of English alphabets. The second study extended the legibility test of the English alphabet to the words. Sixteen university students participated in the two experiments to discriminate the English alphabets and words initially displayed on a PC screen at its minimum size and enlarged gradually until the participant could recognize it. The results showed that all main effects of type styles, character height, and character width were significant in the legibility test of the alphabet. The alphabet either with a greater character height or width was more legible than that with a smaller character height or width. This result was consistent with other researches of Chinese characters. Both experiments indicated that the Times style was more legible than the Italic style, and the uppercase was more legible than the lowercase in a single letter. However, the number of letters contained in a word did not have a significant impact on its legibility.",
2004,Ranulph Glanville,Appropriate Theory.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2335&context=drs-conference-papers,"The relationships that may exist between two entities are examined, and interpreted when the entities are theory and design. Relationships that sustain theory and design, together, are isolated. A test for the appropriateness of a theory to its subject is introduced. The importance of developing this test is indicated. Ways of building theory that avoid the need for an appropriateness test are also explored. The benefits and weaknesses of these various understandings are considered. While some of the work presented here is already established, the means of establishing it and the degree of abstraction are novel.",
2004,Paul Skaggs,Aptitudes for Industrial Design.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2275&context=drs-conference-papers,"All teachers have had students who seem to learn quickly and easily, have passion and excitement for learning, and are able to apply the principles they have been taught. Teachers have also had the opposite kind of students. What is it that allows one to excel while another struggles? My hypothesis is that the answer is aptitudes. What is an aptitude? According to Webster’s Dictionary an aptitude is ‘a capacity or innate ability, a talent for learning, or a special fitness.’ The field of industrial design appears interesting to many students who are trying to decide on a course of study in college. The ‘play’ aspect involved in the creative process of designing ‘cool’ artifacts is especially appealing. Many students make their decision to pursue industrial design based on this perception alone, without considering their aptitudes for the other aspects involved. After time they become frustrated and discouraged and struggle with their decision. How do we help students to make more informed decisions about their “fit” in industrial design?",
2004,Scott Gowans; Richard M Wright,Architecture in the Space Between.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2329&context=drs-conference-papers,"The question for architects is always how to begin. This proposal attempts to illustrate a design methodology that is characterised by its attention to non-traditional generators. The focus of the paper is the definition of an innovative design process characterised by the production of an architectonic language through the observation of the ephemeral and the transitory (the quanta of place), and which pays cognisance to the realization of a three-dimensional narrative, placing value upon the products of investigation as well as the resultant design. As the title suggests the process outlined concerns itself with the examination of the ephemeral, the transitory and the unobserved. The overriding concern is with the recording of fragments of a chosen environment (site) and, the collation and depiction of these findings in an alternative three-dimensional environment (virtual space). This process is only made possible by the advent of computer applications capable of generating the complexity of three-dimensional environments needed to explore the plethora of forms generated by the initial recordings. This process is concerned with the nascence of architectural expression and the formalising of architectural propositions composed from an individual's interpretation of the 'space between', the obvious and the immaterial, and the phenomena that exist there. The generators are the things beyond immediate perception. They are the quanta of place. It is this process of capturing fixed moments in time and space and, translating imperceptible nanomoments and nanoevents, that allows for the development of exploratory diagrams constructed over a backdrop of credible analysis. These make apparent the infinite possibilities for further transition whilst illustrating the conceptual lineage that links each instance to its antecedents. The resultant physical forms embody the essence of something transformed. They possess cultural and emotional syntax. They become mementos in the landscape.",
2004,Dagny Stuedahl; Andrew Morrison; Ole Smørdal,Articulating Knowledge From the Vikings to the Digital Age: Designing Digital Artifacts in Research.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2268&context=drs-conference-papers,"This paper discusses the design approach for participatory design of digital systems and routines for qualitative, cultural-historical research and reconstruction of a Viking boat. The digital system involves recording, digitalizing, editing, categorizing and archiving audio-visual empirical material.The design work involves adaption of heterogeneous technologies to help the researcher in his methodological and analytical work. Concepts on negotiaton from actor-network theory and on activities are used to suggest theoretical approach for participatory design of heterogeneous systems in research.",
2004,Darragh O'Brien; Jo Dane,Bathing the Dog: Research-Based Practice at the Experimental Nexus of Art and Design.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2349&context=drs-conference-papers,"There is much academic debate on the idea of design practice as research; Dickey (2002), for example, refers to research as “a fact-based activity” and design practice as “a series of subjective commitments”. Langer (1942) suggests that although objects may express ideas, those ideas are not presented as a legitimate form of language, thus cannot be compared with the discursive properties of the written word. For over fifty years, such comments have polarized academic opinion, suggesting that research and design practice are somehow mutually exclusive. The intention of this paper is to examine design research as a liminal pursuit where innovative design research outcomes and funding possibilities exist at the threshold between oppositional activities.",
2004,Fiona Candy; John McAleavy,"Being, Seeing and Being Seen: Accessing the Social Language of Clothing Style for Use Within Design Research.",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2271&context=drs-conference-papers,"This paper will introduce a new approach to the study of clothing and involves visual ethnographic research methods that can support empirical investigation in to the range of personal and social meanings associated with everyday styles of dress. It has been developed as a result of a multidisciplinary collaboration between fashion, video production, illustration, and animation designers. Research has involved street photography, one to one interviews, group clothing workshops, body language video documentation and post production experimentation with animation and rotoscoping digital imaging techniques. Initial findings are that our approach has a variety of potential applications for practitioners and researchers hoping to understand more about Design’s dynamic relationship with society and may also have wider relevance with in the Social and Human Sciences. Our paper will provide an explanation of context, method and first outcomes.",
2004,Stephen AR Scrivener; Chao-Yang Yang; Andrée Woodcock,Beyond Desktop Usability: Web Site Usability and its Evaluation.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2234&context=drs-conference-papers,"An Internet questionnaire survey was conducted in order to explore whether web users’ and web designers’ conceptions of usability differ, and whether these conceptions are encompassed within conventional HCI usability. The primary results of the survey were that: 1 The users and designers had different viewpoints. For example, the users wanted web sites that provide diverse functions and information, whereas the designers thought web sites should be designed thematically. Similarly, the users valued information content over visual design, the designers vice versa. 2 Usability goals, such as stickiness (i.e., a web site’s ability to engender user attachment to it), attractiveness and likeability were found to be as important to web site users as conventional HCI usability aspects, such as learnability, etc. 3 These attributes were found to be associated to specific web site features, such as navigation. 4 Users’ were found to have very limited appreciation of the full capabilities of their favourite and most used web sites. These results indicate that web site usability differs in important respects from conventional HCI usability and suggest that new evaluation methods are needed to accommodate the needs of web site users. This paper describes the internet questionnaire, the results obtained and the design and testing of a new web site evaluation method designed to both encompass an expanded conception of web site usability and to bridge the gap between designers’ and users’ conceptions of web site usability.",
