Publication Year,Author,Title,Url,Abstract,Keywords
2024,Yating Li; Henry Ma; Deyang Zhao,A study of student’s learning experience impacted by using AIGC tools in design subjects in China,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3516&context=drs-conference-papers,"This paper presents a qualitative study that investigates the impact of using AI-generated content (AIGC) tools on the learning experiences of design students in China. Nine bachelor students who were encouraged to use AIGC tools in their design projects participated in the study. Data were collected through semi-structured interviews, document analysis, and observation and analyzed by thematic analysis. The findings highlight the impact of AIGC tools on the efficiency and effectiveness of the students’ design process and their acquisition of domain and transferable knowledge. The result shows the impacts of AIGC are perceived as either conveniences or problems. Students' attitudes towards these conveniences, their strategies for handling problems, and their motivation for using AIGC also influence their learning experiences. This study provides design educators with insights on how students' learning experience is impacted by using AIGC tools and as a reference for future studies.",generative ai; aigc; design education; learning experience
2024,Yaohan Xing; Mersha Aftab; Joanne Brooke,A Systematic Review of People-centred Healthcare Services for People with Arthritis,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3302&context=drs-conference-papers,"The aim of this paper is to explore the practice of people-centred design using design thinking in healthcare for people with arthritis. People-centred design has significantly progressed in the healthcare industry, including the management of arthritis. This paper reports a systematic review following the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) Framework. It explores the research and practice in the person-centred design of healthcare services for people with arthritis. Six databases were searched: Scopus, Web of Science, Medline, PubMed, Psych info, and Cinahl. Inclusion criteria included service for the management of arthritis, written in English and published between 2011 and 2023. A total of 27 articles were included in the review. This is part of a dual-disciplinary doctoral study illustrating healthcare services for people with arthritis and potential improvements in people-centred design guided by design thinking.",people-centred; design thinking; dual disciplinary; healthcare
2024,Ilse Faber; Loes van Renswouw; Sara Colombo,A tangible toolkit to uncover clinician's ethical values about AI clinical decision support systems,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3398&context=drs-conference-papers,"Machine Learning (ML) has the potential to revolutionize healthcare by enhancing risk prediction and reducing clinical workloads. However, as it impacts risk assessment, integration of ML into clinical practice presents several ethical challenges. This study focuses on enabling clinicians to express their ethical values about ML-powered clinical decision support systems, to facilitate their consideration during the design phase. Grounded in human-centered AI and value-sensitive design, we introduce a tangible toolkit that assists clinicians in visualizing interaction stages with an AI decision support system in their daily practice, and in articulating ethical values and concerns emerging in each step. Preliminary tests with four clinicians for a cardiac risk prediction ML model case-study showcase the toolkit's potential to foster discussion on situated ethical considerations. This research provides a practical tool for designers and clinicians to influence ethical development of AI-driven healthcare solutions and demonstrates its potential for meaningful contributions to such processes.",ethical values in ai; value sensitive design; clinical decision support systems; human-ai interaction
2024,Ayşe Özge Ağça; Jelle van Dijk; Jacob Buur; Harun Kaygan,A Theory Instrument for reimagining embodied practices,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3259&context=drs-conference-papers,"Embodied Sensemaking Theory describes how people make sense in ongoing interactions with the social and material world. It has potential in projects aimed at changing embodied practices. However, designers often find it challenging to use this complex theory. We build on recent research on tangible ‘Theory Instruments’ for designers. We designed a Theory Instrument for embodied sensemaking with design students who design for social interactions and with young people who investigate their energy consumption. Our analysis of 12 experimental sessions shows how Embodied Sensemaking Theory helps reimagine human practices towards more sustainable futures. Our contribution is two-fold: We show that experiential actions (e.g. weaving lines, shaping textiles, wearing bodybands), rather than the tangible things as such, can represent theory key-aspects in use. We develop a logic of how to disentangle the complexity of lifeworld, socially situated practices, skills and affordances, action-perception couplings, rules and signs.",embodied practices; design process; tangible interaction; young people
2024,Louise Masciarelli; Maxim Lamirande; Isabelle Dalimier; Audrey Mertens; Catherine Elsen; Clémentine Schelings,A third place as a space to foster citizen participation and their empowerment: The case of “La Ruche à Projets”,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3267&context=drs-conference-papers,"This exploratory qualitative research underlines architectural properties of a res-idential house that was repurposed as a temporary creative space. Findings were compared against existing theory on third places (particularly creative spaces) and their relationship with citizen participation, empowerment, and social change. Overall, the “homey” character creates a sense of belonging and occu-pants seem eager to decorate and furnish with personal effects. Findings reveal tensions between large open and smaller closed spaces to reflect on how flow, accessibility, occupancy, and intimacy are affected. Occupant behaviors lead to wonder about the tensions between community, codesign, empowerment, and ownership. Findings help question how temporary third places could play a role in the design of new creative spaces. Further insights could lead to explore be-yond interior architectural properties and consider how the outer shell and loca-tion of a building influence community participation, or how successful recruit-ment is impacted by the community’s personal social networks.",third places; empowerment; citizen participation; co-design
2024,Davide Fassi; Annalinda De Rosa; Irene Bassi,Accessible Food Networks: case studies’ insights for impacting systemic and socio-cultural transformations of university campuses as urban players.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3278&context=drs-conference-papers,"In recent decades, there has been a growing momentum in adopting public and private food procurement initiatives as policy instruments to improve the quality and affordability of the food provided in public and private sectors to reach so-cial and environmental sustainability. This includes logistics, service innovation and multi-stakeholder involvement in designing solutions. This paper examines the influence of food systems on facilitating future systemic transition in urban neighbourhoods and peri-urban areas. It does so by analysing case studies and building upon the objectives of an ongoing national research project that will test alternative food networks on university campuses. The article examines al-ternative systems that can serve as catalysts for communities by establishing in-terconnected service-provider sites. Cases have been examined through design lenses, including design for social innovation and spatial and service design.",food procurement; best practices; knowledge base development; alternative food networks
2024,Juan Salamanca,Acoustic patterns for urban attractors,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3300&context=drs-conference-papers,"This study proposes the use of forms of entrainment as an interaction design principle for social computing. Entrainment could be used to design computational artifacts that produce socially beneficial effects, suitable for design projects that promote collaborative action. This study explores acoustic entrainment to gather cyclists into groups to reduce carbon-intensive urban commuting. The system uses visual cues and rhythmic patterns to gather riders with similar routes around mobile GPS signals. Preliminary results from a small empirical study (n=8) show how pattern phasing can encourage riders to accelerate. This method has limitations in communicating negative acceleration and proximity. Adjusting pattern tempo and volume may compensate for this shortcoming. Conclusions are drawn concerning the effects of acoustic entrainment on cyclist's engagement with others and with the environment.",acoutic patterns; bicycles; swarms
2024,Maria Vitaller del Olmo; Nicola Morelli; Amalia De Götzen; Luca Simeone,Activating key principles of systemic design through exploratory prototyping,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3348&context=drs-conference-papers,"Working towards sustainable futures demands competencies and methodologies that support system thinking and action. While prototyping has been designated as a promising method to facilitate complex systemic design processes, studies proving this potential are scarce, and scholars call for a shift in the definition and use of traditional prototyping when applied in design processes targeting complex systems. This paper describes the observed contributions of exploratory prototyping in the emergence of systemic design principles. Results from three systemic design workshops illustrate the role that exploratory prototyping played in the understanding and framing stages of design processes targeting complex systems, particularly in the appreciation of the systems' complexity, the recognition of interdependence relationships among its elements, and the framing of the system's boundaries to set the systems' new vision. Our findings contribute to envisioning new definitions and uses of prototyping to respond to the demands of the systemic design practice.",prototyping; systemic design; urban ecosystems; sustainable futures; complexity;
2024,Yuxi Liu; Elisa Giaccardi; Johan Redström; Dave Murray-Rust,Acts of interfacing in an entangled life,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3360&context=drs-conference-papers,"Digital interfaces are becoming increasingly simple and intuitive. However, beneath the surface, the technological infrastructures underlying these interfaces are growing more complex and elusive. This paper draws on theories from human-computer interaction, software studies, and social practice to revisit the notion of the interface as a site of representation and control. By briefly tracing the historical development of digital interfaces, we propose to shift from ideas of representation and control towards a notion of co-performance and negotiation. Through this lens, we reconceptualize the interface as acts of interfacing—a new concept that captures the contested, constructive, and performative character of interaction within large-scale digital systems.",digital interface; representation; control; co-performance
2024,Robert Harland,Adelaide’s graphic heritage: The quintessential “contested” colonial city,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3465&context=drs-conference-papers,"Adelaide, the state capital of South Australia, is a quintessential colonial city. However, in the land colonial settlers called Australia, colonialism demeaned notions of Country in a physically and politically contested space. New approaches have been called for to reconsider Australia as a shared space that places high value on indigenous identity. From within a context that challenges us to think about how Country and culture might be envisioned, designed, planned, and implemented, this paper reports on a hypothesis about how the concept of graphic heritage can be applied to enhance sustainable development in this South Australian setting. Building on recommendations from a collaboration between academic research with the United Kingdom National Commission for UNESCO, the imprecise relationship between heritage interpretation, presentation, and representation is exposed to reveal how graphic heritage can function as an enabling tool for disparate partners to provide a focus for discussion and joint purpose.",graphic heritage; colonialism; adelaide; country
2024,Jeanne Sintic; Josina Vink; Mari Skoge; Kristin Lie Romm,Adopting a hospitality lens for designing mental healthcare at home,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3238&context=drs-conference-papers,"Increasingly, there is a shift toward bringing services that were originally provided in hospitals into the home. Healthcare designers have been supporting this movement by designing medical devices and home care services. However, there is a risk that such shifts simply medicalize the home and erode the valuable informal practices of care that already occur there. Using a research through design approach, we adopted a hospitality lens to understand the rituals of hosting at home and identify potential areas of hostility as mental health consultations enter the home in Norway. This research demonstrates the value of adopting a hospitality lens when designing healthcare at home and how mapping rituals can contribute to a reflexive practice for both healthcare designers and clinicians.",healthcare design; hospitality; home care; reflexivity; mental health; hostility; remote care
2024,Yi Li; Yeye Li; Wei Yan; Fan Yang; Xuanxuan Ding,Advancing Design With Generative AI: A Case of Automotive Design Process Transformation,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3500&context=drs-conference-papers,"Generative AI has greatly enhanced the production of digital content and has had a significant impact on the creative activities of designers. However, generalized generative AI falls short of designers' expectations in semantic understanding and image generation, and thus been poorly used in specific design domains (e.g., automotive design). This paper aims to explore the integration of generative AI into the design process, focusing on the generation of automotive design. We deconstructed the process of automotive design through user research, extracted the needs and pain points of designers, and transformed them into fine-tuning tasks for generative models. We trained three models in different styles based on Stable Diffusion: abstract forms, digital painting, and realistic rendering, and integrated them into the design workflow for practical automotive design. Performance evaluations and user studies indicate that our auxiliary models and generative design process can produce satisfactory automotive design and enhance efficiency.",generative ai; automotive design; stable diffusion; human-ai collaboration
2024,Peter Kun; Matthias Freiberger; Anders Sundnes Løvlie; Sebastian Risi,AI Art Perceptions with GenFrame – an Image Generating Picture Frame,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3445&context=drs-conference-papers,"Image-generation models are changing how we express ourselves in visual art. However, what people think of AI-generated art is still largely unexplored, especially compared to traditional art. In this paper, we present the design of an interactive research product, GenFrame – an image-generating picture frame that appears as a traditional painting but offers the viewer the agency to modify the depicted painting. In the current paper, we report on a study where we deployed the GenFrame in a traditional art museum and interviewed visitors about their views on AI art. When provoked by AI-generated art, people need more of the artist’s backstory and emotional journey to make the artwork commensurate with traditional art. However, generative AI-enabled interactive experiences open new ways of engaging with art when a turn of a dial can modify art styles or motifs on a painting. A demo can be seen here: https://youtu.be/1rhW4fazaBY.",generative ai; image generation models; ai art; museums and cultural heritage; research through design
2024,Yu Jin; Juhyeok Yoon; James Andrew Self; Kyungho Lee,AI as a Catalyst for Creativity: Exploring the Use of Generative Approach in Fashion Design for Improving Their Inspiration,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3319&context=drs-conference-papers,"The emergence of generative AI sparked thoughts on how it can be helpful across the stages of fashion design practice and creativity. We investigated the potential impact of prompt engineering using stable diffusion and Midjourney on understanding the relationship between the prompt and outcome, and how it influences the final process, thinking, or result. Our study provides guidelines for designers to use specific formats and words to describe the garments to generate clothing designs even if they are not familiar with text prompt engineering. We found fashion designers more likely to focus on the clothes and the overall feeling that the images evoke, meaning that anatomical accuracy is not their concern. This research is a rare exploration that combines prompts engineering with fashion, providing insights and recommendations on how to better utilize AI as a tool in industry.",generative design; fashion design; prompt engineering; inspiration
2024,Luo Wang; Xinrui Zhang; Tie Ji,"AI-designed Creative Products: Consumption, creativity, and consumer Value",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3220&context=drs-conference-papers,"Artificial intelligence (AI) is widely employed to empower creative industries. Many enterprises have adopted AI to design creative products (CPs). This study investigates the determinants of purchase behavior and consumer attitudes towards AI-design CPs. Two studies were conducted. Study 1, with 764 participants, aims to determine if consumers have a positive view of AI design. Results indicate recognition of AI's creative abilities, with the designer's identity significantly affecting creativity evaluation. Study 2, based on 328 surveys, explores consumer evaluations of AI-designed products, purchase intentions, and attitudes. The result indicates that the impact of social relationship value on consumer purchase intention is the highest. These findings suggest practitioners should highlight the advanced nature of AI-generated design, enhance the cultural significance of the product, and emphasize its social value. Addressing consumer aesthetic preferences and leveraging technology, such as AI-customized services, is crucial for enhancing emotional value and the overall consumer experience.",creative products; ai-designed; theory of consumption value; purchase intention
2024,Lisa Marks,Algorithmic lace: Leveraging mathematics in design for craft resistance,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3236&context=drs-conference-papers,"The mathematics of craft have created rich and diverse material cultures. Through craft, humans have shared a common language of patterns, proportions, and expressions inspired by the complexity of the natural world. We pass this knowledge on through generations, each time making things more complex and techniques more robust. This passing on of generational knowledge is one of the things that creates our individual cultural identities, however many crafts across the world are in decline. By analyzing the structure of crafts computationally, we can create a hybrid approach that lays a foundation for use in the 21st century. This paper uses bobbin lace, a historic technique used to make decorative tex-tiles, to look at the process of using visual scripting and algorithmic modeling, demonstrating how the mathematics of design can contribute to the many skill-based crafts that embody our cultures and histories.",craft; parametrics; lace; digital design
2024,Li Zhang; Boyu Zhang; Yujia Liu,An alternative design ethics of otherness-centered: Caring for intelligent artifacts,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3225&context=drs-conference-papers,"The advent of emerging technologies has introduced intelligent artifacts as distinctive moral agents. While care ethics has expanded to include animals, ecology, and public policy, it remains silent on the ethical dimensions of caring for intelligent artifacts. Intelligent artifacts and their digital remnants highlight uncertainties in the human-machine relationship and accentuate the ""otherness"" of objects. Given the inherent ""otherness"" of objects, there is a clear need to clarify this new ethical relationship between humans and objects. This paper advocates for otherness-centered design ethics, an extension of traditional care ethics to incorporate intelligent artifacts as non-human Others. Based on object-turn ethics, the paper proposes three strategies for caring for intelligent artifacts. This ethical approach goes beyond anthropocentrism by redefining the moral status of the object of care, expanding the ""moral constituency"" of human ethical responsibility.",alternative design ethics; otherness-centered; intelligent artifact; new care ethics
2024,Ruo-qiao Zhao; Tseng-Ping Chiu,An Eye-tracking Experimental Study on the Influence of Background Visual Effects on Consumer Purchase Behavior in Live Streaming Sales,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3401&context=drs-conference-papers,"Live streaming sales have emerged as a prominent trend in global retail, following the COVID-19 pandemic.This study aims to investigate the influence of different forms of background in live streaming sales on consumer purchase behavior through eye-tracking experiments. The study involved 25 participants (15 males). Four distinct background conditions were implemented. The obtained results were analyzed and discussed based on the affordance theory and context effect theory.The findings revealed that under the original background condition, participants tended to primarily focus their attention on the product. In the absence of a background, participants exhibited the longest gaze duration on the product and facial features of individuals. A background consistent with the theme of the product not only enhanced participants' overall attention towards the product but also significantly increased their revisit frequency to the background. A background inconsistent with the theme of the product attracted considerable attention from participants.",live sales; visual marketing; consumer behavior; context effect
2024,Gizem Yazici; Fehmi Dogan,"An Inquiry into the Relationships Among Design Learning, Metacognitive Awareness, and Academic Goal Orientation",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3190&context=drs-conference-papers,"This study examines the relationship between students' metacognitive awareness, academic goal orientations, and design course grades as a design learning criterion in design education and proposes improvements for future design education. Based on the view that metacognitive awareness and academic goal orientations are important in student's academic success, this study investigates whether there is a difference among students with different metacognitive awareness levels concerning their academic goal orientations and design course grades. The study was carried out with 84 undergraduate architecture students. Students were divided into two groups: students with high and low metacognitive awareness levels using the non-hierarchical cluster analysis method. Metacognitive Awareness Inventory and Academic Goal Orientation Questionnaire were used in the study. The results indicate that there is a statistically significant difference between the two groups, and it is a large effect size. Additionally, relationships between goal orientation, grades, and metacognitive awareness were determined.",design education; design learning; metacognitive awareness; academic goal orientation
2024,Danqing Meng; Wenjing Dong; Linlin Yang; Fei Fan,An integrated theoretical framework for reflective teaching in Chinese design education and abroad,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3284&context=drs-conference-papers,"As Chinese higher education adapts to the changing landscape, heavily influenced by Western paradigms, design education also undergoes significant transformation. To enhance design teaching quality, teachers should employ innovative approaches; however, existing research lacks focus on reflective teaching techniques. This study, employing surveys and in-depth interviews with design teachers, unveils several key insights: confusion often arises between ""reflective teaching"" and ""teaching reflection""; there's a prevalent focus on static content, neglecting dynamic teaching processes; pre- and post-lesson reflection is favored over in-action reflection; teaching methodologies are subject to various influences; teachers must acknowledge the inherent value of reflective teaching. Subsequently, drawing from Donald Schön's reflective action theory and J. W. Brubacher's theory of three-step reflection, an integrated theoretical framework for reflective teaching is proposed. This framework holds significance not only for Chinese design education but also offers insights for design teachers worldwide seeking to enhance their educational practices.",design education; reflective teaching; reflective thinking; teaching model; design studio; higher education
2024,Liuqing Chen; Zebin Cai; Wengteng Cheang; Lingyun Sun; Peter Childs; Haoyu Zuo,An Llm-based Concept Generation Method for Solution-driven Bio-inspired Design,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3416&context=drs-conference-papers,"Bio-inspired design (BID) is a design methodology that employs biological analogies for engineering design, encompassing problem-driven and solution-driven BID. Solution-driven BID starts with knowledge of a specific biological system for technical design. Despite the proven benefits of solution-driven BID, the gap between biological solutions and engineering problems hinders its effective application, with designers frequently encountering misaligned problem-solution pairs and facing multidisciplinary knowledge gaps in the analogical transfer process. Therefore, this research proposes a large language model (LLM)-based concept generation method, designed to automatically search for problems, transfer biological analogy, and generate solution-driven BID concepts in the form of natural language. A concept generator and two evaluators are identified and fine-tuned from the LLM. The method is evaluated by an ablation study, machine-based quantitative assessments, and human subjective evaluations. The results show our method can generate solution-driven BID concepts with high quality.",bio-inspired design; large language model; data-driven design; conceptual design; creativity and concept generation
2024,Isil Oygur Ilhan; Yunan Chen; Daniel A. Epstein,Analyzing user experience with a smart product-service system: Children-owned wearables,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3224&context=drs-conference-papers,"Contemporary smart product-service systems increasingly enable multiple users to interact with multiple touchpoints of the same system simultaneously. We looked deeper into the use practice of one such smart product-service system, children-owned wearables. Our data comes from a short-term auto-ethnography and a user review analysis of 9 children-owned wearables. Experiences designed for children assume they have limited agency, leading parents to switch roles between being the end and mediating users. As mediating users, parents become service providers for their children. These user dynamics can hinder children’s experience with wearables and their interaction with other wearable users. Our findings extend the theoretical understanding of human-centered design and service design by depicting the significance of multiple and shifting user roles and users as service providers during the use practice of children-owned wearables.",wearables; smart product-service systems; service design; parental mediation theory
2024,Lizhou Niu; Arthi Manohar; Hua Dong; Weining Ning,“Another Eye For the Visually Impaired”: A Study Exploring the Experience of Using Camera-based Mobile Assistive Applications,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3172&context=drs-conference-papers,"More and more visually impaired people rely on assistive technology to live independently, and camera-based applications are a typical technology used to capture and recognize objects. While the researchers have provided ample information on this technology, more studies are needed on user experience. To explore how visually impaired people perceive and resolve the issues in daily use and what factors may affect their usage intention, we conducted semi-structured interviews with 14 visually impaired participants based in London, and all the data was transcribed through thematic analysis. We identified three main themes in the study: i) recognition, ii) encouragement, and iii) adjustment and change. These interviewees expect to improve their social attributes (identity, interpersonal communication, learning ability) through specific mobile applications. We suggest that the user acceptance of the camera-based app is determined by intrinsic factors (self-ability, emotional needs) and external factors (learning behaviour, attitude).",visually impaired; technology acceptance; user experience; assistive mobile apps
